[R27Add]
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 
2 5 7 8 6 9 10 11 12 13 1 4 14 15 16 17 18 3 20 21 22 23 24 25 26 27 19 
3 7 19 16 10 13 20 17 14 21 18 15 22 23 24 25 26 27 6 9 12 4 8 11 1 2 5 
4 8 16 6 11 1 17 9 2 18 12 5 3 7 10 13 14 15 25 26 27 19 20 21 22 23 24 
5 6 10 11 9 12 13 1 4 14 2 8 15 16 17 18 3 7 21 22 23 24 25 26 27 19 20 
6 9 13 1 12 4 14 2 8 15 5 11 16 17 18 3 7 10 22 23 24 25 26 27 19 20 21 
7 10 20 17 13 14 21 18 15 22 3 16 23 24 25 26 27 19 9 12 4 8 11 1 2 5 6 
8 11 17 9 1 2 18 12 5 3 4 6 7 10 13 14 15 16 26 27 19 20 21 22 23 24 25 
9 12 14 2 4 8 15 5 11 16 6 1 17 18 3 7 10 13 23 24 25 26 27 19 20 21 22 
10 13 21 18 14 15 22 3 16 23 7 17 24 25 26 27 19 20 12 4 8 11 1 2 5 6 9 
11 1 18 12 2 5 3 4 6 7 8 9 10 13 14 15 16 17 27 19 20 21 22 23 24 25 26 
12 4 15 5 8 11 16 6 1 17 9 2 18 3 7 10 13 14 24 25 26 27 19 20 21 22 23 
13 14 22 3 15 16 23 7 17 24 10 18 25 26 27 19 20 21 4 8 11 1 2 5 6 9 12 
14 15 23 7 16 17 24 10 18 25 13 3 26 27 19 20 21 22 8 11 1 2 5 6 9 12 4 
15 16 24 10 17 18 25 13 3 26 14 7 27 19 20 21 22 23 11 1 2 5 6 9 12 4 8 
16 17 25 13 18 3 26 14 7 27 15 10 19 20 21 22 23 24 1 2 5 6 9 12 4 8 11 
17 18 26 14 3 7 27 15 10 19 16 13 20 21 22 23 24 25 2 5 6 9 12 4 8 11 1 
18 3 27 15 7 10 19 16 13 20 17 14 21 22 23 24 25 26 5 6 9 12 4 8 11 1 2 
19 20 6 25 21 22 9 26 23 12 27 24 4 8 11 1 2 5 13 14 15 16 17 18 3 7 10 
20 21 9 26 22 23 12 27 24 4 19 25 8 11 1 2 5 6 14 15 16 17 18 3 7 10 13 
21 22 12 27 23 24 4 19 25 8 20 26 11 1 2 5 6 9 15 16 17 18 3 7 10 13 14 
22 23 4 19 24 25 8 20 26 11 21 27 1 2 5 6 9 12 16 17 18 3 7 10 13 14 15 
23 24 8 20 25 26 11 21 27 1 22 19 2 5 6 9 12 4 17 18 3 7 10 13 14 15 16 
24 25 11 21 26 27 1 22 19 2 23 20 5 6 9 12 4 8 18 3 7 10 13 14 15 16 17 
25 26 1 22 27 19 2 23 20 5 24 21 6 9 12 4 8 11 3 7 10 13 14 15 16 17 18 
26 27 2 23 19 20 5 24 21 6 25 22 9 12 4 8 11 1 7 10 13 14 15 16 17 18 3 
27 19 5 24 20 21 6 25 22 9 26 23 12 4 8 11 1 2 10 13 14 15 16 17 18 3 7 
[R27Mul]
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 4 6 1 6 1 1 4 4 4 6 6 6 1 4 6 1 4 4 6 1 4 6 1 4 6 1 
1 6 6 1 4 1 4 6 6 1 4 4 6 4 1 6 4 1 4 1 6 4 1 6 4 1 6 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 6 4 1 4 1 1 6 6 6 4 4 4 1 6 4 1 6 6 4 1 6 4 1 6 4 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 4 1 1 1 4 1 1 4 1 1 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 
1 4 6 1 6 1 1 4 4 4 6 6 6 1 4 6 1 4 4 6 1 4 6 1 4 6 1 
1 4 6 1 6 1 1 4 4 4 6 6 6 1 4 6 1 4 4 6 1 4 6 1 4 6 1 
1 4 1 1 6 1 4 4 4 6 6 6 1 4 6 1 4 6 1 4 6 1 4 6 1 4 6 
1 6 4 1 4 1 1 6 6 6 4 4 4 1 6 4 1 6 6 4 1 6 4 1 6 4 1 
1 6 4 1 4 1 1 6 6 6 4 4 4 1 6 4 1 6 6 4 1 6 4 1 6 4 1 
1 6 6 1 4 1 4 6 6 1 4 4 6 4 1 6 4 1 4 1 6 4 1 6 4 1 6 
1 1 4 1 1 1 4 1 1 4 1 1 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 
1 4 1 1 6 1 4 4 4 6 6 6 1 4 6 1 4 6 1 4 6 1 4 6 1 4 6 
1 6 6 1 4 1 4 6 6 1 4 4 6 4 1 6 4 1 4 1 6 4 1 6 4 1 6 
1 1 4 1 1 1 4 1 1 4 1 1 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 
1 4 1 1 6 1 4 4 4 6 6 6 1 4 6 1 4 6 1 4 6 1 4 6 1 4 6 
1 4 4 1 6 1 6 4 4 1 6 6 4 6 1 4 6 1 6 1 4 6 1 4 6 1 4 
1 6 1 1 4 1 6 6 6 4 4 4 1 6 4 1 6 4 1 6 4 1 6 4 1 6 4 
1 1 6 1 1 1 6 1 1 6 1 1 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 
1 4 4 1 6 1 6 4 4 1 6 6 4 6 1 4 6 1 6 1 4 6 1 4 6 1 4 
1 6 1 1 4 1 6 6 6 4 4 4 1 6 4 1 6 4 1 6 4 1 6 4 1 6 4 
1 1 6 1 1 1 6 1 1 6 1 1 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 
1 4 4 1 6 1 6 4 4 1 6 6 4 6 1 4 6 1 6 1 4 6 1 4 6 1 4 
1 6 1 1 4 1 6 6 6 4 4 4 1 6 4 1 6 4 1 6 4 1 6 4 1 6 4 
1 1 6 1 1 1 6 1 1 6 1 1 6 6 6 6 6 6 4 4 4 4 4 4 4 4 4 
