id,str
1,[1]
2,[2]
3,[3]
4,[1]
5,[1,4]
6,[4]
7,[1,6]
8,[4]
9,[4]
10,[4]
11,[4]
12,[4]
13,[3,6]
14,[3,10]
15,[3,8]
16,[2,4]
17,[2,6]
18,[4]
19,[4]
20,[3,7]
21,[3,9]
22,[9]
23,[1,2,5]
24,[5]
25,[4]
26,[4,5]
27,[4,6]
28,[4]
29,[6,7]
30,[7]
31,[4]
32,[4]
33,[5]
34,[6,8]
35,[6,9]
36,[7,8]
37,[7,9]
38,[5,6]
39,[4]
40,[6,10]
41,[7,10]
42,[11]
43,[8]
44,[8,9]
45,[9]
46,[9]
47,[8,10]
48,[9,10]
49,[10]
50,[10]
51,[11]
52,[]
