id,str
1,2,0,0,[[0,0,80]],[[3,2,2],[9,2,6],[27,2,18],[81,2,54]],[[3,2],[9,6],[27,18],[81,54]],[]
2,5,0,0,[[0,0,2],[0,54,6],[1,71,18],[1,77,54]],[[3,2,2],[9,2,6],[27,3,18],[81,5,54]],[[3,2],[9,6]],[]
3,0,0,0,[[0,54,2],[0,72,6],[1,77,18],[1,79,54]],[[3,2,2],[9,2,6],[27,4,18],[81,0,54]],[[3,2],[9,6]],[[2,1],[3,1],[4,2],[7,2],[10,6],[19,6],[28,18],[55,18]]
4,3,0,0,[[0,0,8],[0,54,18],[1,71,54]],[[3,2,2],[9,2,6],[27,2,18],[81,3,54]],[[3,2],[9,6],[27,18]],[]
5,3,0,0,[[0,0,26],[1,53,54]],[[3,2,2],[9,2,6],[27,2,18],[81,3,54]],[[3,2],[9,6],[27,18]],[]
6,0,0,0,[[0,54,2],[1,53,2],[1,71,10],[1,77,30],[1,79,36]],[[3,0,6],[3,2,2],[9,0,12],[9,3,6],[27,0,54]],[[3,2]],[[2,3],[3,5],[4,4],[7,8],[10,12],[19,24]]
7,0,0,0,[[0,54,8],[1,71,18],[1,79,54]],[[3,2,8],[9,3,18],[27,0,54]],[[3,8]],[[2,1],[3,1],[4,8],[7,8],[10,18],[19,18]]
8,4,0,0,[[0,0,8],[0,54,18],[1,71,54]],[[3,2,8],[9,2,18],[27,4,54]],[[3,8],[9,18]],[]
9,3,0,0,[[0,0,26],[1,53,54]],[[3,2,8],[9,2,18],[27,3,54]],[[3,8],[9,18]],[]
10,4,0,0,[[0,0,8],[0,54,18],[1,71,54]],[[3,2,8],[9,2,18],[27,4,54]],[[3,8],[9,18]],[]
11,0,0,0,[[0,0,2],[0,54,6],[1,71,18],[1,77,54]],[[3,2,8],[9,3,18],[27,0,54]],[[3,8]],[[2,1],[3,1],[4,2],[7,2],[10,6],[19,6]]
12,2,0,0,[[0,0,80]],[[3,2,8],[9,2,18],[27,2,54]],[[3,8],[9,18],[27,54]],[]
13,3,0,0,[[0,0,8],[0,54,18],[1,71,54]],[[3,2,8],[9,2,18],[27,3,54]],[[3,8],[9,18]],[]
14,3,0,0,[[0,0,26],[1,53,54]],[[3,2,2],[3,3,6],[9,2,6],[9,3,12],[27,2,18],[27,3,36]],[[3,2],[9,6],[27,18]],[]
15,3,0,0,[[0,0,8],[0,54,36],[1,53,36]],[[3,2,2],[3,3,6],[9,2,6],[9,3,12],[27,2,36],[27,3,18]],[[3,2],[9,6],[27,36]],[]
16,0,0,0,[[0,0,26],[1,53,54]],[[3,0,6],[3,2,2],[9,0,12],[9,2,6],[27,0,36],[27,2,18]],[[3,2],[9,6],[27,18]],[[2,1],[3,1]]
17,4,0,0,[[0,0,8],[0,54,18],[1,71,54]],[[3,2,8],[9,2,18],[27,4,54]],[[3,8],[9,18]],[]
18,3,0,0,[[0,0,26],[0,54,18],[1,53,36]],[[3,2,8],[9,2,18],[27,2,18],[27,3,36]],[[3,8],[9,18],[27,18]],[]
19,4,0,0,[[0,0,8],[0,54,18],[1,71,54]],[[3,2,8],[9,2,18],[27,4,54]],[[3,8],[9,18]],[]
20,0,3,0,[[0,0,2],[0,54,6],[1,71,18],[1,79,54]],[[3,2,8],[9,3,18],[27,0,54]],[[3,8]],[[2,3],[3,3],[4,6],[7,6],[10,18],[19,18]]
21,3,0,0,[[0,0,26],[0,54,18],[1,53,36]],[[3,2,8],[9,2,18],[27,2,18],[27,3,36]],[[3,8],[9,18],[27,18]],[]
22,3,0,0,[[0,0,26],[1,53,54]],[[3,2,8],[9,2,18],[27,3,54]],[[3,8],[9,18]],[]
23,0,0,3,[[0,54,8],[1,71,18],[1,77,54]],[[3,2,8],[9,3,18],[27,0,54]],[[3,8]],[[2,3],[3,3],[4,6],[7,6],[10,18],[19,18]]
24,4,0,0,[[0,0,8],[0,54,18],[1,71,54]],[[3,2,8],[9,2,18],[27,4,54]],[[3,8],[9,18]],[]
