id,str
4841,[132,231,294]
4842,[127,130,294]
4843,[127,144,294]
4844,[126,231,294]
4845,[126,127,294]
4846,[127,132,294]
4847,[131,199,294]
4848,[126,143,343]
4849,[130,343]
4850,[199,206,294]
4851,[137,294]
4852,[145,230,294]
4853,[145,172,343]
4854,[135,172,294]
4855,[142,233,283]
4856,[142,233,276]
4857,[142,233,294]
4858,[118,156,343]
4859,[142,228,283]
4860,[127,172,283]
4861,[142,152,294]
4862,[127,156,283]
4863,[126,142,283]
4864,[143,199,286]
4865,[142,172,286]
4866,[118,126,276]
4867,[139,156,294]
4868,[171,199,283]
4869,[142,143,283]
4870,[130,137,286]
4871,[130,145,283]
4872,[145,152,286]
4873,[142,171,286]
4874,[199,228,343]
4875,[142,228,343]
4876,[130,175,343]
4877,[175,230,343]
4878,[130,172,343]
4879,[130,137,343]
4880,[130,212,283]
4881,[130,230,283]
4882,[127,130,343]
4883,[143,175,343]
4884,[127,175,343]
4885,[199,343]
4886,[139,142,343]
4887,[135,137,343]
4888,[130,199,343]
4889,[130,137,343]
4890,[130,135,343]
4891,[144,233,294]
4892,[130,144,283]
4893,[130,294]
4894,[144,233,286]
4895,[137,144,283]
4896,[130,137,286]
4897,[135,233,282]
4898,[135,199,283]
4899,[130,199,282]
4900,[130,135,286]
4901,[130,144,282]
4902,[135,137,294]
4903,[137,144,282]
4904,[144,199,294]
4905,[144,199,286]
4906,[127,137,343]
4907,[146,176,343]
4908,[133,175,343]
4909,[172,175,343]
4910,[133,172,343]
4911,[192,225,284]
4912,[191,225,371]
4913,[238,361]
4915,[119,332]
4916,[358]
4917,[119,359]
4918,[119,296]
4919,[198,265,281]
4920,[178,266,280]
4921,[137,343]
4922,[173,231,283]
4923,[126,343]
4924,[130,199,294]
4925,[130,228,343]
4926,[172,199,294]
4927,[126,230,283]
4928,[126,228,283]
4929,[126,228,294]
4930,[126,172,283]
4931,[137,228,343]
4932,[137,228,283]
4933,[126,137,303]
4934,[137,172,283]
4935,[172,303]
4936,[130,137,303]
4941,[171,206,283]
4942,[176,236,294]
4943,[126,236,283]
4944,[178,201,273]
4945,[125,156,343]
4946,[125,127,343]
4947,[125,231,283]
4948,[125,137,283]
4949,[126,130,343]
4950,[156,228,294]
4951,[127,176,294]
4952,[141,199,283]
4954,[169,279]
4955,[135,175,343]
4956,[171,231,337]
4957,[171,231,283]
4958,[171,343]
4959,[126,172,337]
4960,[171,294]
4961,[127,135,283]
4962,[171,233,337]
4963,[171,233,283]
4964,[171,343]
4965,[126,175,337]
4966,[135,180,283]
4967,[127,236,283]
4968,[127,135,337]
4969,[126,172,283]
4970,[126,127,294]
4971,[126,143,294]
4972,[140,143,294]
4973,[127,143,294]
4974,[172,175,294]
4975,[135,172,294]
4976,[172,236,294]
4977,[175,236,294]
4978,[135,236,294]
4979,[140,175,337]
4980,[135,140,337]
4981,[137,142,283]
4982,[140,172,337]
4983,[143,236,337]
4984,[126,236,337]
4985,[140,236,282]
4986,[127,236,337]
4987,[143,175,282]
4988,[199,233,294]
4989,[182,199,334]
4990,[182,228,294]
4991,[199,228,283]
4992,[146,173,283]
4993,[176,228,294]
4994,[176,233,294]
4995,[228,334]
4996,[176,233,334]
4997,[146,228,294]
4998,[146,228,283]
4999,[176,228,283]
5000,[385]
5001,[382,385]
5002,[390]
5003,[383]
5004,[]
5005,[390]
5006,[383]
5007,[367]
5008,[299,366,377]
5009,[365]
5010,[300]
5011,[284]
5012,[295]
5013,[380]
5014,[]
5015,[346,367]
5016,[332,377,382]
5017,[348,385]
5019,[298]
5020,[359,360,377]
5021,[300]
5023,[379]
5024,[377]
5025,[335,336,352,358]
5026,[284,295,371]
5027,[284,371,384]
5029,[274,288,291,292,304,357]
5030,[336]
5031,[360,373]
5032,[359,373]
5033,[359,374]
5034,[281,373]
5035,[274,288,357,361,379]
5036,[380]
5037,[335,376]
5038,[352,370]
5039,[350,372]
5040,[349,375]
5041,[284,341,372]
5042,[341,373]
5043,[284,318,369]
5044,[336,375]
5045,[381]
5046,[378]
5053,[285,354]
5055,[286,301]
5057,[287,303]
5059,[288,334,343]
5060,[288,339,344]
5063,[290,291,292,361,379]
5066,[292,303,337,343]
5076,[298,310,330]
5080,[303,343,357]
5081,[306,344,357]
5087,[303,333,334,361]
5088,[306,338,339,361]
5089,[304,361,362]
5090,[303,363]
5097,[332,366]
5099,[358,376]
5101,[330,356,369]
5106,[310,330,372]
5107,[321,372,380]
5108,[329,374]
5110,[308,375]
5111,[310,375]
5112,[340,376]
5115,[333,343,379]
5116,[338,344,379]
5117,[274,345,363]
5118,[361,363]
5119,[345,361]
5120,[343]
5121,[280,352,353]
5122,[296,358,359]
5123,[281,359]
5124,[289,370]
5125,[274]
5126,[312,369,372]
5128,[283,337,343]
5129,[279,335,349]
5130,[279,376]
5131,[289,358,360]
5132,[298,341,371]
5133,[281,360]
5134,[283,343]
5135,[293,359]
5136,[297,372]
5137,[283,343]
5138,[336,373]
5139,[294,333,343]
5140,[283,334,343]
5141,[294,334]
5142,[279,340,350]
5145,[275,283]
5146,[381]
5147,[282,283,343]
5148,[282,294,343]
5149,[283,294,343]
5150,[294,343]
5151,[282,286,343]
5152,[282,283,294]
5153,[285,355]
5155,[278,350]
5156,[317,371,372]
5157,[335]
5158,[277,303]
5159,[277,306]
5160,[287,361]
5161,[287,292,363]
5162,[275,282,294]
5163,[276,282,283]
5164,[275,282,283]
5165,[283,294]
5166,[283,294]
5167,[283,286]
5168,[283]
5169,[276,283,294]
5171,[283,286,343]
5172,[275,334,343]
5173,[282,283]
5175,[288]
5176,[289,296,377]
5177,[358]
5178,[282,283,286]
5179,[282,286,337]
5180,[286,294]
5181,[283,286,294]
5182,[294,343]
5183,[276,286,294]
5184,[277,361]
5185,[273,280,358]
5186,[286,294,343]
5187,[276,282,294]
5188,[276,283,286]
5189,[276,294,343]
5190,[275,283,334]
5191,[294,343]
5194,[276,294,333]
5195,[294,333]
5196,[276,333,343]
5197,[333]
5198,[347,369,371]
5199,[276,343]
5200,[276,294]
5201,[276,294]
5202,[361]
5203,[304]
5204,[283,337]
5205,[360,385]
5206,[366,374]
5207,[275,337,343]
5208,[275,283,343]
5209,[361]
5210,[361]
5211,[361]
5212,[275,276]
5213,[296,370]
5214,[275,276,286]
5215,[276,301]
5216,[276,305]
5217,[296,374]
5218,[276,282,286]
5219,[276,282]
5220,[275,276,282]
5222,[286,334]
5223,[286,334]
5224,[295,365,369]
5225,[313,365,369]
5226,[333,334]
5249,[274,303,343]
5250,[274,306,344]
5348,[301]
5349,[273,368]
5350,[301,305]
5351,[305,308]
5352,[305,354]
5353,[305,314]
5354,[305,307]
5355,[324]
5356,[301,303]
5357,[303,304,334]
5358,[303,305,306]
5359,[306,308,309]
5360,[306,354,355]
5361,[306,314,315]
5362,[306,307,319]
5363,[324,325]
5364,[307,308,310]
5365,[307,354,356]
5366,[273,376]
5369,[310,312,356]
5370,[313,356]
5371,[285,335]
5372,[320,322,356]
5373,[326,328]
5374,[307,314,316]
5376,[332,371]
5379,[285,352]
5380,[310,316,317]
5381,[316,318,356]
5382,[316,384]
5383,[316,320,323]
5384,[302,326]
5385,[274,277,287]
5386,[310,311]
5387,[286,294,337]
5388,[308,335,354]
5389,[309,335,355]
5390,[310,335,340,356]
5391,[311,312,340]
5392,[312,313,340]
5393,[317,318,340]
5394,[321,322,340]
5395,[327,328]
5396,[275,283,294]
5397,[310,320,321]
5398,[326,327]
5399,[308,314,336]
5400,[309,315,336]
5401,[310,316,336,341]
5402,[311,317,341]
5403,[312,318,341]
5404,[317,341,384]
5405,[321,323,341]
5406,[302,327]
5407,[307,320]
5408,[324,326]
5409,[275,283,286]
5410,[282,294]
5411,[304,306,339]
5412,[275,283,303]
5413,[309,310,319]
5414,[319,355,356]
5415,[315,316,319]
5416,[319,320]
5417,[325,326]
5418,[308,349]
5419,[309,349]
5420,[310,349,350]
5421,[301,337]
5422,[282,303,337]
5423,[305,337,342]
5424,[308,342]
5425,[342,354]
5426,[314,342]
5427,[307,342]
5428,[324]
5429,[311,350]
5430,[312,350]
5431,[317,350]
5432,[294,303]
5433,[275,294]
5434,[294,337]
5435,[275,282,343]
5436,[282,294,337]
5437,[283,294,337]
5438,[320,386]
5439,[326,387]
5440,[321,350]
5441,[327]
5442,[275,276,303]
5443,[283,333]
5444,[283,334]
5445,[283,303]
5446,[311,321]
5448,[317,321,323]
5449,[321,386]
5450,[327,387]
5451,[283,294,303]
5452,[301,343]
5453,[301,333]
5454,[288,291,362]
5455,[275,333]
5456,[283,333]
5457,[283,294,334]
5458,[291,334,337,343]
5459,[283,294,303]
5460,[283,286,337]
5461,[389]
5462,[286,303,333]
5463,[305,333,338]
5464,[308,338]
5465,[353,354]
5466,[353,355]
5467,[351,353,356]
5468,[312,351]
5469,[313,351]
5470,[318,351]
5471,[322,351]
5472,[328]
5473,[338,354]
5474,[314,338]
5475,[307,338]
5476,[314,352,354]
5477,[315,352,355]
5478,[316,347,352,356]
5479,[312,317,347]
5480,[313,318,347]
5481,[318,347,384]
5482,[322,323,347]
5483,[302,328]
5484,[324]
5485,[283,303,343]
5486,[305,343,344]
5487,[314,329]
5488,[315,329]
5489,[316,329,332]
5490,[317,332]
5491,[318,332]
5492,[332,384]
5493,[323,332]
5494,[302]
5495,[308,344]
5496,[301,334]
5497,[286,303,334]
5498,[314,348]
5499,[315,348]
5500,[316,348,382]
5501,[317,382]
5502,[318,382]
5503,[382,384]
5504,[323,382]
5505,[302]
5506,[305,334,339]
5507,[308,339]
5508,[339,354]
5509,[276,283]
5510,[276,283,337]
5511,[275,276,283]
5512,[312,321,322]
5513,[313,322]
5514,[318,322,323]
5515,[322,386]
5516,[328,387]
5517,[314,339]
5518,[307,339]
5519,[324]
5520,[275,294,337]
5521,[275,276,337]
5522,[275,343]
5523,[282,286,294]
5524,[276,282,343]
5525,[323,384]
5526,[323,386]
5527,[302,387]
5528,[344,354]
5529,[314,344]
5530,[307,344]
5531,[307,330]
5532,[319,330]
5533,[320,330,380]
5534,[321,380]
5535,[322,380]
5536,[323,380]
5537,[380,386]
5538,[387]
5539,[303,345]
5540,[287,304,345]
5541,[306,345,346]
5542,[282,334]
5543,[283,334]
5544,[275,294,334]
5545,[276,334,337]
5546,[282,283,337]
5547,[276,283,334]
5548,[386]
5549,[387]
5550,[309,346]
5551,[346,355]
5552,[315,346]
5553,[275,282]
5554,[282,343]
5555,[275,286,294]
5556,[276,282,337]
5557,[275,282,334]
5558,[282,283]
5559,[282,283,334]
5560,[389]
5561,[319,346]
5562,[325]
5563,[324]
5564,[331]
5565,[331]
5566,[331,388]
5567,[388]
5568,[388]
5569,[388]
5570,[388]
5571,[]
5601,[286,333,334]
5602,[275,286,343]
5604,[294,334,343]
5607,[275,282,286]
5608,[371]
5609,[309,375]
5610,[297,371]
5612,[351,369]
5613,[312]
5614,[357]
5615,[312]
5621,[276,283,343]
5623,[282,283,303]
5624,[323,371,380]
5625,[283,305]
5626,[285,356]
5627,[276,294,303]
5628,[276,282,303]
5629,[282,334,343]
5630,[283,294,337]
5633,[276,286,343]
5637,[285,353]
5638,[284,347,365]
6000,[126,171,286]
6001,[146,230,294]
6002,[137,146,276]
6003,[126,146,283]
6004,[146,171,282]
6005,[171,175,283]
6006,[140,171,283]
6007,[140,171,276]
6008,[140,146,283]
6009,[140,230,286]
6010,[126,139,294]
6011,[145,199,294]
6012,[139,172,294]
6013,[132,137,276]
6014,[137,199,294]
6015,[137,172,294]
6016,[139,182,294]
6017,[172,252,294]
6018,[126,172,294]
6019,[199,294]
6020,[135,171,283]
6021,[142,173,283]
6022,[125,132,283]
6023,[141,228,283]
6024,[141,145,283]
6025,[152,294]
6026,[156,236,294]
6027,[140,141,294]
6028,[135,139,294]
6029,[131,144,343]
6030,[131,140,334]
6031,[145,199,286]
6032,[135,142,334]
6033,[135,145,283]
6034,[142,145,283]
6035,[152,172,283]
6036,[130,172,334]
6037,[131,228,283]
6038,[125,131,283]
6039,[141,228,294]
6040,[131,141,337]
6041,[142,228,337]
6042,[141,142,283]
6043,[131,142,294]
6044,[130,135,337]
6045,[130,236,283]
6046,[125,199,337]
6047,[228,252,283]
6048,[137,144,283]
6049,[141,144,283]
6050,[152,172,283]
6051,[156,176,294]
6054,[152,228,283]
6056,[301]
6057,[301]
6058,[118,199,303]
6059,[118,180,343]
6060,[146,172,294]
6061,[132,146,294]
6062,[139,146,294]
6063,[145,156,294]
6064,[145,228,334]
6065,[135,145,294]
6066,[130,135,276]
6067,[142,144,294]
6068,[142,144,276]
6069,[127,137,276]
6070,[142,334]
6071,[135,137,294]
6072,[142,252,283]
6073,[131,252,286]
6074,[135,252,276]
6075,[131,142,276]
6076,[131,135,283]
6077,[135,142,286]
6078,[127,140,283]
6079,[144,156,286]
6080,[127,172,286]
6081,[144,180,276]
6082,[139,140,294]
6083,[127,180,276]
6084,[132,180,286]
6085,[132,144,283]
6086,[140,180,286]
6087,[137,283]
6088,[137,173,283]
6089,[137,228,283]
6090,[126,137,283]
6091,[126,176,283]
6092,[137,228,283]
6093,[172,228,283]
6094,[118,137,283]
6095,[125,142,283]
6096,[126,156,283]
6097,[139,140,283]
6098,[40,150,232,234,379]
6099,[135,173,283]
6100,[127,230,294]
6101,[118,171,294]
6102,[137,142,294]
6103,[137,228,276]
6104,[145,180,276]
6105,[139,175,276]
6106,[133,156,276]
6107,[141,176,276]
6108,[127,142,276]
6109,[132,139,283]
6110,[130,137,283]
6111,[131,171,283]
6112,[127,156,283]
6113,[130,230,337]
6114,[132,230,333]
6115,[135,212,294]
6116,[126,130,294]
6117,[141,212,283]
6118,[135,235,283]
6119,[141,235,294]
6120,[130,141,283]
6121,[126,172,283]
6122,[145,231,333]
6123,[144,145,333]
6124,[171,333]
6125,[175,176,333]
6126,[141,333]
6127,[138,144,294]
6128,[127,199,294]
6129,[141,228,294]
6130,[127,228,294]
6131,[156,230,294]
6132,[143,180,294]
6133,[135,156,294]
6134,[141,175,294]
6135,[126,127,294]
6136,[172,182,294]
6137,[156,235,294]
6140,[130,180,276]
6141,[126,142,343]
6142,[126,142,303]
6143,[202,361]
6144,[143,233,334]
6145,[146,176,343]
6146,[146,173,343]
6147,[145,146,303]
6148,[138,146,343]
6149,[172,236,294]
6150,[135,171,334]
6151,[180,333]
6152,[199,333]
6153,[118,333]
6154,[133,172,286]
6155,[146,156,286]
6156,[141,172,286]
6157,[131,140,286]
6158,[130,139,276]
6159,[142,156,276]
6160,[140,176,276]
6161,[139,140,294]
6162,[139,176,294]
6163,[142,294]
6164,[139,142,294]
6165,[131,142,294]
6166,[156,230,294]
6167,[143,199,283]
6168,[130,176,283]
6169,[126,139,283]
6170,[139,140,283]
6171,[140,142,294]
6172,[135,140,294]
6173,[127,199,276]
6174,[127,180,294]
6175,[131,231,276]
6176,[127,142,343]
6177,[142,206,276]
6178,[127,176,275]
6179,[137,156,275]
6180,[127,141,275]
6181,[126,141,275]
6182,[143,252,275]
6183,[118,231,283]
6184,[137,142,283]
6185,[142,231,283]
6186,[130,175,283]
6187,[130,173,283]
6188,[126,143,283]
6189,[130,142,283]
6190,[144,175,283]
6191,[126,173,283]
6192,[143,173,343]
6193,[142,144,283]
6194,[127,172,276]
6195,[127,172,286]
6196,[142,172,276]
6197,[142,172,286]
6198,[143,145,286]
6199,[228,231,276]
6205,[132,171,343]
6206,[127,171,343]
6207,[172,343]
6208,[138,173,303]
6209,[156,175,303]
6210,[126,132,283]
6211,[127,231,283]
6212,[126,228,337]
6213,[132,228,343]
6214,[130,172,283]
6215,[152,172,337]
6216,[156,231,337]
6217,[135,156,283]
6218,[144,145,303]
6219,[130,171,294]
6220,[152,175,294]
6221,[141,235,283]
6222,[175,283]
6223,[141,152,283]
6231,[179,193,385]
6260,[171,172,334]
6275,[142,171,286]
6298,[169,273]
6299,[205,266,296]
6304,[202,258,345]
6305,[117,166,187,207,232,269,274]
6309,[48,152,233,303]
6310,[46,155,261,263,268,271,288]
6311,[231,252,262,343]
6312,[243,253,257,306]
6313,[158,244,246,344]
6314,[151,244,246,344]
6316,[115,158,187,188,190,195,357]
6317,[42,49,117,186,195,259,304]
6318,[41,44,114,164,194,263,288]
6319,[42,158,163,196,197,269,291]
6320,[45,49,114,165,187,268,291]
6321,[42,44,47,49,155,160,362]
6322,[45,194,195,196,200,232,292]
6323,[42,44,128,154,184,186,361]
6324,[151,161,184,194,213,263,357]
6325,[49,157,190,197,232,269,288]
6326,[47,152,236,334]
6327,[41,47,115,167,185,187,288]
6328,[43,162,183,197,207,234,361]
6329,[155,164,165,166,167,168,291]
6330,[149,153,158,183,184,271,292]
6331,[40,48,49,117,154,160,361]
6338,[142,145,343]
6339,[127,152,343]
6352,[131,172,283]
6353,[126,132,294]
6354,[173,175,294]
6357,[48,150,161,183,190,271,274]
7000,[127,142,144]
7001,[130,131,142]
7002,[127,131]
7003,[127,137]
7004,[127,143]
7005,[126,127,143]
7006,[126,127,228]
7007,[141,143]
7008,[118,130,173]
7009,[130,142]
7010,[137,142,173]
7011,[132,142,228]
7012,[118,172,175]
7013,[109,260]
7014,[91,111,260]
7105,[68,83,96,108,166,263,269]
7106,[146,173,231]
7107,[132,135,172]
7108,[127,130,228]
7109,[152,156,228]
7110,[142,144,145]
7111,[127,130,142]
7112,[130,142,180]
7113,[127,130,140]
7114,[127,130,145]
7115,[126,143,180]
7116,[140,142,143]
7118,[199,233]
7119,[130,175]
7120,[152,171,199]
7121,[130,152,175]
7122,[152,175,235]
7123,[140,152,172]
7124,[140,235]
7125,[139,152,235]
7126,[69,82,108,117,200]
7127,[137,139]
7128,[126,175,231]
7129,[67,212,233]
7130,[141,175,235]
7131,[141,152,175]
7132,[135,152,175]
7133,[140,141,152]
7140,[67,214,242]
7142,[118,135,143]
7153,[59,239,241,242]
7157,[141,171,233]
7182,[180,235]
7251,[53,230,252]
7252,[56,152,206,233]
7253,[60,87,88,103,129,263,268]
7254,[73,80,84,151,158,232]
7255,[63,93,153]
7256,[43,46,95,96,98,100,197]
7257,[43,53,64,79,95,147,167]
7258,[63,71,83,88,157,264,272]
7259,[71,83,88,89,161,262,269]
7260,[66,82,84,89,116,157,269]
7261,[58,66,71,82,190,232,262]
7262,[56,63,77,84,161,190,264]
7263,[49,77,82,83,89,155,197]
7264,[56,58,71,77,116,232,272]
7265,[49,56,58,82,88,160,270]
7266,[56,63,66,83,155,160,197]
7267,[56,62,72,100,150,264,271]
7268,[98,99,103,213,257]
7273,[127,143,156]
7277,[127,156,233]
7278,[48,62,63,72,77,183,258]
7279,[53,75,99,162,267]
7280,[66,77,88,99,153,159,163]
7281,[48,56,67,85,200]
7282,[60,63,67,74,184,213,258]
7283,[65,87,89,108,186,213,259]
7284,[74,233,235,236]
7285,[86,89,98,108,157,261,268]
7286,[53,54,61,68,115,164,262]
7287,[65,89,90,99,157,158,262]
7288,[139,212,236]
7289,[132,228,231]
7290,[60,73,83,87,184,186,200]
7291,[137,152,230]
7292,[62,83,86,154,234]
7293,[130,140,146]
7294,[64,71,96,98,162,234,267]
7295,[75,79,96,97,114,167,197]
7296,[60,61,87,90,128,154,267]
7297,[70,71,99,147,270]
7298,[172,233,236]
7299,[46,64,75,98,103,114,147]
7300,[71,75,96,103,189,200,213]
7301,[54,65,74,76,128,154,162]
7302,[42,74,88,89,90,147,155]
7303,[60,74,94,98,151,194,271]
7304,[65,71,73,90,129,151,269]
7305,[60,63,75,76,158,164,263]
7306,[74,75,81,87,115,157,263]
7307,[60,61,67,103,194,263,272]
7308,[43,49,57,68,72,86,155]
7309,[73,94,100,149,196]
7310,[41,60,65,68,75,161,268]
7311,[54,66,78,79,158,166,185]
7312,[57,65,78,79,115,116,166]
7313,[41,59,74,78,79,164,190]
7314,[43,75,79,95,98,114,148]
7315,[45,59,67,75,77,153,168]
7316,[41,73,78,97,115,232]
7317,[56,59,68,83,117,207,258]
7318,[73,94,128,234]
7319,[43,44,47,72,76,78,94]
7320,[60,73,76,96,115,194,264]
7321,[56,59,69,96,187,232,263]
7322,[75,79,84,96,188,207,213]
7323,[48,59,63,76,80,184,188]
7324,[56,57,81,97,164,185,269]
7326,[59,68,82,97,166,187,264]
7327,[54,76,83,97,165,168,196]
7328,[57,82,85,96,185,232,268]
7329,[84,95,97,162,234]
7330,[54,75,87,89,151,166,268]
7331,[48,55,58,72,88,117,257]
7332,[55,72,83,100,232,261,271]
7333,[55,66,86,89,117,183,259]
7334,[55,68,77,95,157,185,271]
7335,[42,44,61,73,83,90,270]
7336,[65,87,94,98,158,194,261]
7337,[47,59,60,78,85,114,160]
7338,[53,58,78,129,185,187]
7339,[42,54,60,81,108,114,155]
7340,[58,59,64,72,150,185,272]
7351,[143,172,235]
7352,[131,132]
7359,[118,172,228]
7360,[63,68,81,89,154,162]
7361,[62,64,68,88,164,261,272]
7362,[64,81,86,88,166,262,271]
7363,[55,82,86,100,150,261,269]
7364,[65,74,83,84,153,163,196]
7367,[130,173,176]
7376,[200]
7378,[98,180,212,235]
7379,[45,56,60,78,96,168,196]
