id,str
1,[[1,1,1],[3,1,2],[9,1,6],[27,1,18]],[[3,1,3],[9,1,33],[27,1,315]]
2,[[1,1,1],[3,1,2],[9,1,6],[27,4,18]],[[3,1,3],[9,1,33],[27,4,315]]
3,[[1,1,1],[3,1,2],[9,1,6],[27,2,18]],[[3,1,3],[9,1,33],[27,2,315]]
4,[[1,1,1],[3,1,2],[9,1,6],[27,1,18]],[[3,1,3],[9,1,33],[27,1,315]]
5,[[1,1,1],[3,1,2],[9,1,6],[27,1,18]],[[3,1,3],[9,1,33],[27,1,315]]
6,[[1,1,1],[3,1,8],[9,1,18]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216]]
7,[[1,1,1],[3,1,8],[9,3,18],[27,3,18]],[[3,1,12],[9,3,99],[9,4,24],[27,3,315],[27,16,216]]
8,[[1,1,1],[3,1,8],[9,1,18]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216]]
9,[[1,1,1],[3,1,8],[9,1,18]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216]]
10,[[1,1,1],[3,1,8],[9,3,18],[27,3,54]],[[3,1,12],[9,3,99],[9,4,24],[27,3,945],[27,16,216]]
11,[[1,1,1],[3,1,8],[9,1,18]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216]]
12,[[1,1,1],[3,1,8],[9,3,18],[27,3,18]],[[3,1,12],[9,3,99],[9,4,24],[27,3,315],[27,16,216]]
13,[[1,1,1],[3,1,8],[9,1,18],[27,1,54]],[[3,1,12],[9,1,99],[9,4,24],[27,1,945],[27,5,216]]
14,[[1,1,1],[3,1,8],[9,1,18],[27,2,54]],[[3,1,12],[9,1,99],[9,4,24],[27,2,945],[27,5,216]]
15,[[1,1,1],[3,1,8],[9,1,18],[27,4,54]],[[3,1,12],[9,1,99],[9,4,24],[27,4,945],[27,5,216]]
16,[[1,1,1],[3,1,2],[3,2,2],[9,1,6],[9,6,4],[27,1,18],[27,7,12]],[[3,1,3],[3,2,3],[9,1,33],[9,6,30],[27,1,315],[27,7,282]]
17,[[1,1,1],[3,1,2],[3,2,2],[9,1,6],[9,6,4],[27,2,18],[27,7,12]],[[3,1,3],[3,2,3],[9,1,33],[9,6,30],[27,2,315],[27,7,282]]
18,[[1,1,1],[3,1,2],[3,2,2],[9,3,6],[9,6,4],[27,3,36],[27,17,12]],[[3,1,3],[3,2,3],[9,3,33],[9,6,30],[27,3,630],[27,17,282]]
19,[[1,1,1],[3,1,2],[3,2,2],[9,1,6],[9,6,4],[27,4,18],[27,7,12]],[[3,1,3],[3,2,3],[9,1,33],[9,6,30],[27,4,315],[27,7,282]]
20,[[1,1,1],[3,1,2],[9,1,6],[9,3,12],[9,5,6],[27,1,18],[27,4,36]],[[3,1,3],[9,1,33],[9,3,66],[9,5,33],[27,1,315],[27,4,630],[27,9,216]]
25,[[1,1,1],[3,1,8],[9,1,18],[27,1,18],[27,4,36]],[[3,1,12],[9,1,99],[9,4,24],[27,1,315],[27,4,630],[27,5,216]]
26,[[1,1,1],[3,1,8],[9,1,18],[27,1,18],[27,4,36]],[[3,1,12],[9,1,99],[9,4,24],[27,1,315],[27,4,630],[27,5,216]]
27,[[1,1,1],[3,1,8],[9,1,18],[27,2,54]],[[3,1,12],[9,1,99],[9,4,24],[27,2,945],[27,5,216]]
28,[[1,1,1],[3,1,8],[9,1,18],[27,1,18],[27,4,36]],[[3,1,12],[9,1,99],[9,4,24],[27,1,315],[27,4,630],[27,5,216]]
29,[[1,1,1],[3,1,8],[9,3,18],[27,3,54]],[[3,1,12],[9,3,99],[9,4,24],[27,3,945],[27,16,216]]
30,[[1,1,1],[3,1,8],[9,1,18],[27,2,54]],[[3,1,12],[9,1,99],[9,4,24],[27,2,945],[27,5,216]]
78,[[1,1,1],[3,1,8],[9,1,18],[9,3,18],[27,23,36]],[[3,1,12],[9,1,99],[9,3,99],[9,4,24],[27,5,216],[27,16,216],[27,23,630]]
79,[[1,1,1],[3,1,8],[9,1,18],[9,3,54]],[[3,1,12],[9,1,99],[9,3,297],[9,4,24],[27,5,216],[27,16,648]]
80,[[1,1,1],[3,1,8],[9,1,18],[27,23,54]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216],[27,23,945]]
83,[[1,1,1],[3,1,8],[27,23,72]],[[3,1,12],[9,4,24],[27,23,1260]]
84,[[1,1,1],[3,1,8],[9,1,18],[9,3,36],[27,23,18]],[[3,1,12],[9,1,99],[9,3,198],[9,4,24],[27,5,216],[27,16,432],[27,23,315]]
86,[[1,1,1],[3,1,8],[9,1,18],[9,3,36],[27,23,18]],[[3,1,12],[9,1,99],[9,3,198],[9,4,24],[27,5,216],[27,16,432],[27,23,315]]
87,[[1,1,1],[3,1,8],[9,1,18],[27,23,54]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216],[27,23,945]]
88,[[1,1,1],[3,1,8],[9,1,18],[9,3,18],[27,23,36]],[[3,1,12],[9,1,99],[9,3,99],[9,4,24],[27,5,216],[27,16,216],[27,23,630]]
89,[[1,1,1],[3,1,8],[9,1,18],[9,3,18],[27,23,36]],[[3,1,12],[9,1,99],[9,3,99],[9,4,24],[27,5,216],[27,16,216],[27,23,630]]
92,[[1,1,1],[3,1,8],[9,1,18],[27,23,54]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216],[27,23,945]]
93,[[1,1,1],[3,1,8],[9,1,18],[27,23,54]],[[3,1,12],[9,1,99],[9,4,24],[27,5,216],[27,23,945]]
94,[[1,1,1],[3,1,8],[9,1,18],[9,3,36],[27,23,18]],[[3,1,12],[9,1,99],[9,3,198],[9,4,24],[27,5,216],[27,16,432],[27,23,315]]
95,[[1,1,1],[3,1,8],[9,1,18],[9,3,54]],[[3,1,12],[9,1,99],[9,3,297],[9,4,24],[27,5,216],[27,16,648]]
96,[[1,1,1],[3,1,8],[9,1,18],[9,3,36],[27,23,18]],[[3,1,12],[9,1,99],[9,3,198],[9,4,24],[27,5,216],[27,16,432],[27,23,315]]
97,[[1,1,1],[3,1,8],[9,3,54],[27,23,18]],[[3,1,12],[9,3,297],[9,4,24],[27,16,648],[27,23,315]]
98,[[1,1,1],[3,1,8],[9,1,36],[27,23,36]],[[3,1,12],[9,1,198],[9,4,24],[27,5,432],[27,23,630]]
99,[[1,1,1],[3,1,8],[9,3,54],[27,23,18]],[[3,1,12],[9,3,297],[9,4,24],[27,16,648],[27,23,315]]
100,[[1,1,1],[3,1,8],[9,1,36],[27,23,36]],[[3,1,12],[9,1,198],[9,4,24],[27,5,432],[27,23,630]]
101,[[1,1,1],[3,1,8],[9,1,6],[9,2,54],[9,3,12]],[[3,1,12],[9,1,33],[9,2,297],[9,3,66],[9,4,24],[27,8,216],[27,20,648]]
102,[[1,1,1],[3,1,8],[9,1,6],[9,2,54],[9,3,12]],[[3,1,12],[9,1,33],[9,2,297],[9,3,66],[9,4,24],[27,10,216],[27,15,648]]
103,[[1,1,1],[3,1,8],[9,1,36],[27,23,36]],[[3,1,12],[9,1,198],[9,4,24],[27,5,432],[27,23,630]]
