n,id,n0,vfvm
4,4,4,1,0,3,1;0,0,2;0,2
4,5,2,0,0,0,1;0,1
4,6,2,1,0,0,0,0,0,1;0,0,0,1,1,1;1,0,1,0,1
4,9,2,0,0,1
4,10,2,0,1,1
4,11,2,1,1,1
8,5,4,0,0,1,1;0,0,2;0,1,1
8,11,4,0,0,1,1;0,1,1;2
8,13,4,0,0,1,1;0,2,1
8,16,4,1,1,1,1;0,2,2;1,0,1
8,19,4,1,1,1,1;0,0,2;1,0,1
8,21,4,1,0,1;1,2
8,23,4,2,0,2,1;0,2,1
8,24,4,1,0,1;1,1
8,25,4,1,0,1,1;0,0,2;0,2;2
8,26,2,0,0,1,1,1,1;0,0,0,1,1;0,1,0,0,1
8,27,2,1,0,0,0,0,0,1;0,0,0,1,1,1;0,1,1,0,1,1
8,33,2,0,0,0,0,1,1;0,0,0,1,1;0,1,0,0,1
8,35,2,1,0,0,0,0,0,1;0,0,0,0,1,1;0,0,1,0,0,1
8,38,2,0,1,1,0,0,1,1;0,0,0,1,0,1;1,0,0,0,1
8,40,2,0,0,1,0,0,1;0,0,0,1;0,1,1
8,42,2,1,0,0,0,0,0,1;0,0,1,0,1;0,1,0,1,1,1
8,45,2,0,0,0,0,0,0,1;0,0,0,0,0,1;1,0,0,0,1
8,46,2,0,0,0,1
8,48,2,0,0,1,1
8,50,2,0,0,1,0,0,1;0,0,0,1;1,0,1,0,1
8,51,2,1,0,0,1
8,52,2,1,0,1,1
27,5,9,0,0,1,1;0,0,3;0,1,1
27,11,9,0,0,1;0,1;3
27,13,9,0,1,1;1,4
27,16,27,1,9,1;0,9;3
27,21,9,1,0,1;1,3
27,23,9,3,0,3,1;0,3,1
27,24,9,1,1,1;1,2
27,25,9,1,0,1,1;0,0,3;0,3;3
27,33,3,0,0,0,1,1;0,1
27,35,3,0,0,1,1,1;0,1
27,45,3,1,1,0,1,1;0,0,0,1;0,1,2
27,46,3,0,0,1,1
27,50,3,0,2,0,1
27,51,3,1,0,1,1
27,52,3,1,0,0,1
27,57,3,1,1,0,1,1;0,0,1,1
27,59,3,1,2,0,1
81,7,27,9,0,1;1,9
81,8,27,0,3,9,1;9,3,1;0,0,3
81,9,27,0,9,9,1;0,0,1;0,9
81,11,27,9,1,1;0,1;0,3
81,12,27,0,9,9,1;0,9;0,3,1
81,13,27,9,3,1;0,1;0,3
81,17,27,9,0,1;0,1
81,24,27,9,1,0,1;9;0,1,1
81,26,27,0,0,1;0,1;9
81,53,27,1,1,1;0,3;3
81,96,27,0,9,1,1;0,3;0,0,3
81,97,27,0,9,9,1;0,3;0,0,3
81,98,27,9,1,1;0,3;3
81,99,27,1,0,1;0,3;3
81,104,9,0,1,1
81,105,9,1,1,1
81,106,9,1,0,1
81,109,9,0,3,3,1;0,3;0,1,1
81,110,9,0,0,1
81,111,9,0,0,0,1;0,1
81,112,9,0,0,1,1;0,1,2
81,115,27,1,1,1;0,3;3
81,180,9,1,3,3,1;0,0,3;6,6;1,2,1
81,205,9,0,1,1,1;0,0,3;1,3
81,219,9,3,0,1,1;0,0,1;0,3
81,227,9,0,1,1,1;3,3;1,0,3
81,238,9,3,0,1,1;0,0,3;0,1,1
81,251,9,1,0,1,1;3,3;0,1,2
81,257,9,3,3,3,1;0,0,1;3
81,306,3,1,0,0,1,1
81,307,3,1,1,0,1,1
81,311,3,0,0,0,0,1,1;0,0,0,0,1;0,1
81,315,3,1,0,0,0,1,1;0,0,0,1;0,0,1,0,1
81,321,3,0,1,0,0,0,1;0,0,0,0,1;0,0,0,1
81,324,3,0,0,0,0,1,0,1;0,0,0,1;0,0,1
81,331,3,1,0,0,0,1,1;0,0,0,1,2
81,336,3,1,0,0,0,1
81,347,3,1,0,0,0,0,0,1;0,0,0,1,0,1;0,0,1,0,1
81,361,3,0,0,0,0,0,0,1;0,0,0,1;0,0,1
81,364,3,0,0,0,1,0,0,1;0,0,0,0,0,1;0,0,1
81,385,3,0,0,1,1,1
81,387,3,0,0,0,1,0,0,1;0,0,0,0,1,1;0,1,0,1,0,1
81,388,3,0,1,1,0,1
81,390,3,1,1,1,1,1
81,393,3,0,0,0,0,0,0,1;0,0,0,0,0,1;0,0,0,0,1;1,0,0,1
81,394,3,0,0,0,1,1
81,402,3,0,0,0,0,1,1;0,0,0,1;1,0,1
81,420,3,0,0,0,0,0,0,1;0,0,0,0,0,1;1,0,1
81,425,3,0,0,0,0,0,1;0,1
16,7,8,4,0,1;1,4
16,8,8,0,2,4,1;4,2,1;0,0,2
16,9,8,0,4,4,1;0,0,1;0,4
16,10,8,4,2,0,1;0,4,4;4,2,1
16,11,8,4,1,1;0,1;0,2
16,-11,8,2,1,1;1,7
16,12,8,0,4,4,1;0,4;0,2,1
16,16,8,0,0,1;0,1;4
16,17,8,4,0,1;0,1
16,22,8,0,4,1,1;0,4;4,5,3
16,24,8,4,2,0,1;4;4,6,1
16,26,8,0,4,1;0,1;4
16,27,8,4,2,1;0,1;0,2
16,46,4,1,0,1,0,1;0,0,2;1,1,1
16,53,4,1,0,1,0,1;0,1,1,1;1,0,2,1
16,75,4,1,0,1,0,1;0,1,1,1;1,0,0,1
16,91,4,0,0,0,1;2,1
16,92,4,0,2,1
16,96,8,0,4,1,1;0,2;0,0,2
16,97,8,0,4,4,1;0,2;0,0,2
16,98,8,4,0,1;0,2;2
16,99,8,1,1,1;0,2;2
16,103,8,4,1,1;0,2;2
16,104,4,0,1,1
16,105,4,1,0,1
16,106,4,1,1,1
16,109,4,1,1,1,1;0,1,1
16,110,4,0,0,1
16,111,4,0,0,0,1;0,1
16,112,4,0,0,1,1;0,1
16,113,4,2,0,1,0,1;0,0,2,2;1,2,0,1
16,180,4,0,0,0,1;0,0,1;0,2;2
16,200,8,0,1,4,1;4;4,2,4
16,205,4,0,1,1,1;0,0,2;1,2
16,206,8,0,1,4,1;4;0,0,4;4,6,6
16,212,8,2,1,0,1;4;2,0,2;2,4,2
16,219,4,2,0,1,1;0,0,1;0,2
16,238,4,2,0,1,1;0,0,2;0,1,1
16,251,4,2,0,1,1;1,0,1
16,252,4,1,1,1,1;0,0,2;0,2;1,0,1
16,257,4,2,2,2,1;0,0,1;2
16,260,4,2,0,1,0,1;0,0,2,2;0,1,1
16,267,4,1,0,1,0,1;0,0,2;1,0,0,1
16,270,4,1,0,1,0,1;0,0,2;0,1,1,1
16,293,2,0,0,0,0,0,0,1;0,0,0,0,0,1;0,0,0,0,1;1,0,0,1
16,302,2,1,1,0,1,1
16,306,2,0,1,1,0,0,1,1;0,0,0,1,0,1;1,0,1
16,307,2,0,1,0,0,1,1,0,0,1;0,0,0,1,1,1,1;1,1,0,0,0,0,1,1
16,314,2,1,0,0,0,0,0,1;0,0,0,1,1,1;0,0,1,0,0,1
16,315,2,0,0,1,1,1,1;0,1,1;1,1,1,0,1
16,319,2,0,0,0,1,0,0,1;0,0,0,0,1,1;0,1,0,1,0,1
16,323,2,0,0,1,0,0,1;0,0,0,1;1,1,1
16,324,2,0,1,0,0,1,1,0,0,1;0,0,0,0,1,1,1,1;0,0,0,1,0,0,0,1
16,325,2,1,0,1,1,0,1;0,0,0,1,1;0,0,1,0,1
16,326,2,0,1,1,0,1,1;0,1,1;1,1,1,0,1
16,329,2,1,0,0,0,0,0,1;0,0,0,0,1,1;0,1,0,0,0,1
16,331,2,1,0,0,1,1,1;0,1,1;1,0,0,1
16,332,2,1,0,0,0,0,0,1;0,0,0,1,1,1;0,1,0,0,0,1
16,345,2,0,0,1,0,0,0,1;0,0,0,0,1,1;0,1,0,0,0,1
16,346,2,0,0,0,0,1,1;0,0,0,0,1;0,1
16,348,2,0,0,0,1,0,1;0,0,0,1,1;1,1
16,361,2,0,0,0,0,0,0,1;0,0,0,1;0,0,1
16,362,2,1,1,0,1,0,1,1;0,0,0,1,1,1;0,0,1,0,0,1
16,367,2,1,1,0,0,1,1;0,0,0,1,1;0,0,1,0,1
16,377,2,0,0,1,1,1,1;1,1,1;1,1,1,1,1
16,382,2,0,1,1,1,1
16,383,2,1,0,1,0,1
16,384,2,0,0,1,0,1
16,385,2,1,0,0,0,1
16,387,2,0,1,0,0,1
16,388,2,0,1,0,1,1
16,390,2,1,0,0,1,1
36,99,6,1,1,1
36,119,6,1,0,1
