id,str
1,[[2,2,1],[4,2,2],[8,2,4],[16,2,8]]
2,[[2,2,1],[4,2,2],[8,3,4],[16,5,8]]
3,[[2,2,1],[4,2,2],[8,4,4],[16,0,8]]
4,[[2,2,1],[4,2,2],[8,2,4],[16,3,8]]
5,[[2,2,1],[4,2,2],[8,2,4],[16,3,8]]
6,[[2,0,2],[2,2,1],[4,0,2],[4,3,2],[8,0,8]]
7,[[2,2,3],[4,3,4],[8,0,8]]
8,[[2,2,3],[4,2,4],[8,4,8]]
9,[[2,2,3],[4,2,4],[8,3,8]]
10,[[2,2,3],[4,2,4],[8,4,8]]
11,[[2,2,3],[4,3,4],[8,0,8]]
12,[[2,2,3],[4,2,4],[8,2,8]]
13,[[2,0,2],[2,2,1],[4,0,2],[4,2,2],[8,0,4],[8,2,4]]
14,[[2,0,2],[2,2,1],[4,0,2],[4,2,2],[8,0,4],[8,4,4]]
15,[[2,0,2],[2,2,1],[4,0,2],[4,2,2],[8,0,4],[8,3,4]]
16,[[2,2,3],[4,2,4],[8,2,8]]
17,[[2,2,3],[4,2,4],[8,4,8]]
18,[[2,2,3],[4,2,4],[8,2,4],[8,3,4]]
19,[[2,2,3],[4,2,4],[8,4,8]]
20,[[2,2,3],[4,3,4],[8,0,8]]
21,[[2,2,3],[4,2,4],[8,2,4],[8,3,4]]
22,[[2,2,3],[4,2,4],[8,3,8]]
23,[[2,2,3],[4,3,4],[8,0,8]]
24,[[2,2,3],[4,2,4],[8,4,8]]
25,[[2,2,3],[4,2,4],[8,4,8]]
26,[[2,2,3],[4,2,4],[8,3,8]]
27,[[2,2,3],[4,2,4],[8,3,8]]
28,[[2,2,1],[2,3,2],[4,2,2],[4,3,2],[8,2,8]]
29,[[2,2,1],[2,3,2],[4,2,2],[4,3,2],[8,2,4],[8,3,4]]
30,[[2,2,1],[2,3,2],[4,2,2],[4,3,2],[8,4,8]]
31,[[2,2,1],[2,3,2],[4,2,2],[4,3,2],[8,2,4],[8,3,4]]
32,[[2,2,1],[2,3,2],[4,2,2],[4,3,2],[8,0,8]]
33,[[2,2,1],[2,3,2],[4,2,2],[4,3,2],[8,3,8]]
34,[[2,2,1],[2,3,2],[4,2,2],[4,3,2],[8,4,8]]
40,[[2,2,3],[2,3,4],[4,2,8]]
41,[[2,2,3],[2,3,4],[4,3,8]]
42,[[2,2,3],[2,3,4],[4,3,8]]
43,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
44,[[2,2,3],[2,3,4],[4,3,8]]
45,[[2,2,3],[2,3,4],[4,3,8]]
46,[[2,2,7],[4,3,8]]
47,[[2,2,3],[2,3,4],[4,3,8]]
48,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
49,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
53,[[2,2,3],[4,3,12]]
54,[[2,2,3],[4,3,12]]
55,[[2,2,3],[4,2,8],[4,3,4]]
56,[[2,2,3],[4,2,8],[4,3,4]]
57,[[2,2,3],[4,2,4],[4,3,8]]
58,[[2,2,3],[4,2,4],[4,3,8]]
59,[[2,2,3],[4,2,4],[4,3,8]]
60,[[2,2,3],[4,3,12]]
61,[[2,2,3],[4,3,12]]
62,[[2,2,3],[4,2,8],[4,3,4]]
63,[[2,2,3],[4,2,4],[4,3,8]]
64,[[2,2,3],[4,2,4],[4,3,8]]
65,[[2,2,3],[4,3,12]]
66,[[2,2,3],[4,2,4],[4,3,8]]
67,[[2,2,3],[4,2,4],[4,3,8]]
68,[[2,2,3],[4,2,4],[4,3,8]]
69,[[2,2,3],[4,2,4],[4,3,8]]
70,[[2,2,3],[4,3,12]]
71,[[2,2,3],[4,2,4],[4,3,8]]
72,[[2,2,3],[4,2,8],[4,3,4]]
73,[[2,2,3],[4,3,12]]
74,[[2,2,3],[4,3,12]]
75,[[2,2,3],[4,3,12]]
76,[[2,2,3],[4,3,12]]
77,[[2,2,3],[4,2,4],[4,3,8]]
78,[[2,2,3],[4,3,12]]
79,[[2,2,3],[4,3,12]]
80,[[2,2,3],[4,3,12]]
81,[[2,2,3],[4,2,4],[4,3,8]]
82,[[2,2,3],[4,2,8],[4,3,4]]
83,[[2,2,3],[4,2,8],[4,3,4]]
84,[[2,2,3],[4,2,4],[4,3,8]]
85,[[2,2,3],[4,2,4],[4,3,8]]
86,[[2,2,3],[4,2,8],[4,3,4]]
87,[[2,2,3],[4,3,12]]
88,[[2,2,3],[4,2,4],[4,3,8]]
89,[[2,2,3],[4,2,4],[4,3,8]]
90,[[2,2,3],[4,3,12]]
91,[[2,2,3],[4,2,4],[4,4,8]]
92,[[2,2,3],[4,0,8],[4,3,4]]
93,[[2,2,3],[4,3,12]]
94,[[2,2,3],[4,3,12]]
95,[[2,2,3],[4,2,4],[4,3,8]]
96,[[2,2,3],[4,2,4],[4,3,8]]
97,[[2,2,3],[4,2,4],[4,3,8]]
98,[[2,2,3],[4,2,4],[4,3,8]]
99,[[2,2,3],[4,3,12]]
100,[[2,2,3],[4,2,12]]
101,[[2,2,3],[4,0,8],[4,2,2],[4,3,2]]
102,[[2,2,3],[4,0,8],[4,2,2],[4,3,2]]
103,[[2,2,3],[4,3,12]]
104,[[2,2,3],[4,0,12]]
105,[[2,2,3],[4,0,8],[4,4,4]]
106,[[2,2,3],[4,0,12]]
107,[[2,2,3],[4,2,12]]
108,[[2,2,3],[4,2,4],[4,3,8]]
109,[[2,2,3],[4,3,4],[4,5,8]]
110,[[2,2,3],[4,0,8],[4,2,4]]
111,[[2,2,3],[4,2,4],[4,3,8]]
112,[[2,2,3],[4,0,8],[4,2,4]]
113,[[2,2,3],[4,0,8],[4,3,4]]
118,[[2,2,3],[2,3,4],[4,2,8]]
119,[[2,2,5],[2,3,2],[4,0,8]]
120,[[2,2,3],[2,4,4],[4,2,4],[4,4,4]]
121,[[2,2,3],[2,4,4],[4,3,4],[4,4,4]]
122,[[2,2,3],[2,3,4],[4,4,8]]
123,[[2,2,1],[2,3,6],[4,0,8]]
124,[[2,2,3],[2,3,4],[4,0,8]]
125,[[2,2,1],[2,3,6],[4,2,6],[4,3,2]]
126,[[2,2,5],[2,3,2],[4,2,6],[4,3,2]]
127,[[2,2,5],[2,3,2],[4,2,6],[4,3,2]]
128,[[2,2,3],[2,3,4],[4,3,8]]
129,[[2,2,3],[2,3,4],[4,3,8]]
130,[[2,2,5],[2,3,2],[4,2,6],[4,3,2]]
131,[[2,2,7],[4,2,8]]
132,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
133,[[2,2,1],[2,3,6],[4,2,2],[4,3,6]]
134,[[2,2,3],[2,4,4],[4,2,4],[4,4,4]]
135,[[2,2,5],[2,3,2],[4,2,2],[4,3,6]]
136,[[2,2,3],[2,4,4],[4,3,4],[4,4,4]]
137,[[2,2,5],[2,3,2],[4,2,2],[4,3,6]]
138,[[2,2,7],[4,3,8]]
139,[[2,2,5],[2,3,2],[4,2,2],[4,3,6]]
140,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
141,[[2,2,1],[2,3,6],[4,2,2],[4,3,6]]
142,[[2,2,5],[2,3,2],[4,2,6],[4,3,2]]
143,[[2,2,3],[2,3,4],[4,2,8]]
144,[[2,2,7],[4,2,4],[4,3,4]]
145,[[2,2,7],[4,2,4],[4,3,4]]
146,[[2,2,3],[2,3,4],[4,3,8]]
147,[[2,2,3],[2,3,4],[4,3,8]]
148,[[2,2,3],[2,3,4],[4,3,8]]
149,[[2,2,3],[2,3,4],[4,3,8]]
150,[[2,2,3],[2,3,4],[4,2,8]]
151,[[2,2,3],[2,3,4],[4,3,8]]
152,[[2,2,3],[2,3,4],[4,2,8]]
153,[[2,2,3],[2,3,4],[4,3,8]]
154,[[2,2,7],[4,2,4],[4,3,4]]
155,[[2,2,7],[4,3,8]]
156,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
157,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
158,[[2,2,3],[2,3,4],[4,3,8]]
159,[[2,2,3],[2,3,4],[4,3,8]]
160,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
161,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
162,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
163,[[2,2,3],[2,3,4],[4,3,8]]
164,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
166,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
167,[[2,2,3],[2,3,4],[4,3,8]]
169,[[2,2,5],[2,3,2],[4,0,8]]
170,[[2,2,3],[2,3,4],[4,0,8]]
171,[[2,2,1],[2,3,6],[4,2,6],[4,3,2]]
172,[[2,2,5],[2,3,2],[4,2,2],[4,3,6]]
173,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
174,[[2,2,3],[2,3,4],[4,0,8]]
175,[[2,2,3],[2,3,4],[4,2,4],[4,3,4]]
