id,str
2,[[0,0,2],[0,54,6],[1,71,18],[1,77,54]]
3,[[0,54,2],[0,72,6],[1,77,18],[1,79,54]]
93,[[0,0,8],[0,54,18],[1,71,54]]
94,[[0,0,26],[1,71,54]]
95,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
96,[[0,0,8],[0,54,18],[1,53,54]]
97,[[0,0,8],[1,53,18],[1,71,54]]
98,[[0,0,8],[0,54,36],[1,71,36]]
99,[[0,0,8],[1,53,36],[1,71,36]]
100,[[0,0,8],[0,54,36],[1,53,36]]
101,[[0,0,8],[0,72,6],[1,71,12],[1,79,54]]
102,[[0,54,8],[0,72,6],[1,71,66]]
103,[[0,0,26],[0,54,18],[1,53,36]]
104,[[0,54,4],[0,72,4],[1,71,12],[1,77,24],[1,79,36]]
102,[[0,54,8],[0,72,6],[1,71,66]]
106,[[0,72,8],[1,79,72]]
107,[[0,0,80]]
108,[[0,0,26],[1,71,54]]
109,[[0,0,2],[0,54,6],[1,71,18],[1,77,54]]
110,[[0,54,2],[0,72,12],[1,71,12],[1,79,54]]
112,[[0,0,8],[0,54,18],[1,71,54]]
113,[[0,0,2],[0,54,6],[1,53,6],[1,71,30],[1,77,36]]
114,[[0,0,26],[1,53,54]]
115,[[0,0,8],[1,53,36],[1,71,36]]
116,[[0,0,8],[1,71,72]]
117,[[0,0,8],[1,53,18],[1,71,54]]
118,[[0,0,26],[0,54,18],[1,53,36]]
119,[[0,0,8],[1,53,18],[1,71,54]]
120,[[0,0,26],[1,53,54]]
121,[[0,0,26],[1,71,54]]
122,[[0,0,8],[0,54,18],[1,71,54]]
123,[[0,0,8],[1,53,36],[1,71,36]]
124,[[0,0,8],[1,71,72]]
125,[[0,0,8],[0,54,36],[1,71,36]]
126,[[0,0,8],[1,53,36],[1,71,36]]
128,[[0,0,8],[0,54,72]]
135,[[0,0,8],[0,54,36],[1,53,36]]
136,[[0,0,8],[0,54,18],[1,71,54]]
137,[[0,0,8],[1,53,18],[1,71,54]]
138,[[0,0,8],[1,53,18],[1,71,54]]
139,[[0,0,8],[1,71,72]]
140,[[0,0,8],[1,53,18],[1,71,54]]
141,[[0,0,8],[1,53,36],[1,71,36]]
142,[[0,0,8],[1,71,72]]
143,[[0,0,8],[0,54,18],[1,71,54]]
149,[[0,54,8],[1,71,18],[1,79,54]]
150,[[0,0,8],[1,53,18],[1,71,54]]
151,[[0,0,8],[1,53,18],[1,71,54]]
152,[[0,0,8],[1,53,36],[1,71,36]]
153,[[0,0,8],[1,53,36],[1,71,36]]
154,[[0,0,8],[1,53,36],[1,71,36]]
155,[[0,0,8],[0,54,36],[1,71,36]]
156,[[0,0,8],[0,54,36],[1,53,36]]
157,[[0,0,8],[0,54,36],[1,71,36]]
158,[[0,0,8],[0,54,18],[1,53,54]]
159,[[0,0,8],[0,54,18],[1,71,54]]
265,[[0,0,2],[0,54,24],[1,79,54]]
259,[[0,0,8],[0,54,18],[1,53,54]]
162,[[0,0,8],[0,54,18],[1,71,54]]
164,[[0,0,8],[1,53,72]]
165,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
166,[[0,54,8],[1,53,2],[1,71,16],[1,77,18],[1,79,36]]
167,[[0,0,8],[0,54,18],[1,53,54]]
168,[[0,0,8],[1,53,36],[1,71,36]]
262,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
170,[[0,0,8],[0,54,18],[1,53,54]]
171,[[0,0,8],[1,53,18],[1,71,54]]
172,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
174,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
175,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
176,[[0,0,8],[0,54,36],[1,71,36]]
177,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
178,[[0,0,8],[0,54,18],[1,71,54]]
250,[[0,0,8],[0,54,18],[1,53,54]]
268,[[0,0,8],[0,54,18],[1,53,54]]
182,[[0,0,8],[1,53,36],[1,71,36]]
183,[[0,0,8],[1,53,36],[1,71,36]]
193,[[0,0,8],[0,54,36],[1,53,36]]
194,[[0,0,8],[1,53,72]]
195,[[0,0,8],[1,53,36],[1,71,36]]
196,[[0,0,8],[1,53,36],[1,71,36]]
198,[[0,0,8],[0,54,18],[1,79,54]]
200,[[0,0,26],[1,53,54]]
201,[[0,0,2],[0,54,24],[1,77,54]]
202,[[0,0,8],[0,54,18],[1,71,54]]
203,[[0,0,8],[0,54,18],[1,77,54]]
204,[[0,0,2],[0,54,24],[1,71,54]]
205,[[0,54,26],[1,79,54]]
206,[[0,0,2],[0,54,6],[1,71,24],[1,77,12],[1,79,36]]
207,[[0,0,2],[0,54,6],[1,53,6],[1,71,12],[1,77,18],[1,79,36]]
261,[[0,0,8],[0,54,36],[1,71,36]]
209,[[0,0,8],[0,54,18],[1,71,54]]
211,[[0,0,26],[1,53,54]]
212,[[0,0,26],[0,54,18],[1,53,36]]
213,[[0,0,26],[1,71,54]]
214,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
215,[[0,0,8],[1,53,18],[1,71,54]]
264,[[0,0,26],[0,54,18],[1,53,36]]
217,[[0,0,8],[1,53,36],[1,71,36]]
218,[[0,0,8],[1,53,36],[1,71,36]]
219,[[0,0,8],[0,54,18],[1,71,54]]
220,[[0,0,8],[1,53,36],[1,71,36]]
221,[[0,0,8],[1,53,36],[1,71,36]]
258,[[0,0,26],[1,71,54]]
223,[[0,0,8],[0,54,6],[1,53,30],[1,71,36]]
224,[[0,0,26],[1,71,54]]
226,[[0,0,26],[1,71,54]]
227,[[0,0,80]]
228,[[0,0,26],[1,53,54]]
231,[[0,0,26],[0,54,18],[1,53,36]]
238,[[0,0,8],[0,54,18],[1,71,54]]
243,[[0,54,4],[0,72,4],[1,71,12],[1,77,24],[1,79,36]]
246,[[0,0,26],[0,54,18],[1,53,36]]
231,[[0,0,26],[0,54,18],[1,53,36]]
248,[[0,0,26],[1,53,54]]
249,[[0,0,26],[1,53,54]]
250,[[0,0,8],[0,54,18],[1,53,54]]
251,[[0,0,2],[0,54,24],[1,77,54]]
253,[[0,0,8],[0,54,72]]
253,[[0,0,8],[0,54,72]]
200,[[0,0,26],[1,53,54]]
258,[[0,0,26],[1,71,54]]
259,[[0,0,8],[0,54,18],[1,53,54]]
261,[[0,0,8],[0,54,36],[1,71,36]]
262,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
263,[[0,0,26],[1,71,54]]
264,[[0,0,26],[0,54,18],[1,53,36]]
268,[[0,0,8],[0,54,18],[1,53,54]]
269,[[0,0,26],[0,54,18],[1,53,36]]
292,[[0,0,8],[1,53,36],[1,71,36]]
294,[[0,0,26],[0,54,18],[1,53,36]]
298,[[0,0,8],[1,71,72]]
299,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
300,[[0,72,8],[1,71,24],[1,79,48]]
301,[[0,0,80]]
303,[[0,0,8],[1,53,72]]
304,[[0,0,2],[0,54,6],[1,71,24],[1,77,12],[1,79,36]]
307,[[0,54,2],[0,72,6],[1,77,18],[1,79,54]]
308,[[0,0,26],[1,71,54]]
309,[[0,0,8],[1,53,18],[1,71,18],[1,77,36]]
310,[[0,0,8],[1,53,18],[1,71,18],[1,77,36]]
311,[[0,0,8],[0,54,36],[1,71,36]]
376,[[0,0,8],[0,72,6],[1,71,66]]
313,[[0,0,8],[0,72,6],[1,71,12],[1,79,54]]
314,[[0,0,2],[0,54,6],[1,53,18],[1,71,6],[1,77,48]]
315,[[0,0,8],[1,53,36],[1,71,36]]
308,[[0,0,26],[1,71,54]]
317,[[0,0,26],[1,71,54]]
319,[[0,0,8],[0,54,18],[1,71,54]]
324,[[0,0,26],[1,53,54]]
354,[[0,0,8],[0,54,18],[1,53,54]]
345,[[0,0,8],[1,53,36],[1,71,36]]
328,[[0,0,8],[1,71,72]]
329,[[0,0,8],[1,53,36],[1,71,36]]
330,[[0,0,2],[0,54,6],[1,53,18],[1,71,18],[1,77,36]]
335,[[0,0,2],[1,53,6],[1,71,24],[1,77,48]]
336,[[0,0,8],[0,54,18],[1,77,54]]
338,[[0,0,8],[1,53,18],[1,71,54]]
343,[[0,54,14],[1,53,18],[1,71,48]]
344,[[0,0,8],[0,54,6],[1,53,30],[1,71,36]]
345,[[0,0,8],[1,53,36],[1,71,36]]
350,[[0,0,8],[1,53,18],[1,77,18],[1,79,36]]
352,[[0,0,2],[0,54,6],[1,53,24],[1,71,48]]
353,[[0,54,8],[1,53,18],[1,71,6],[1,77,48]]
355,[[0,0,2],[0,54,6],[1,53,24],[1,71,48]]
356,[[0,54,4],[0,72,4],[1,53,6],[1,71,12],[1,77,18],[1,79,36]]
357,[[0,54,8],[0,72,6],[1,71,66]]
360,[[0,0,2],[0,54,6],[1,71,18],[1,79,54]]
361,[[0,0,2],[0,54,24],[1,77,54]]
330,[[0,0,2],[0,54,6],[1,53,18],[1,71,18],[1,77,36]]
365,[[0,0,8],[0,54,18],[1,71,54]]
366,[[0,0,8],[0,54,72]]
370,[[0,54,4],[0,72,4],[1,53,12],[1,71,60]]
372,[[0,0,2],[0,54,6],[1,53,18],[1,77,18],[1,79,36]]
373,[[0,0,8],[1,71,36],[1,79,36]]
374,[[0,54,8],[1,71,24],[1,77,12],[1,79,36]]
375,[[0,0,8],[0,54,6],[1,53,12],[1,77,54]]
376,[[0,0,8],[0,72,6],[1,71,66]]
378,[[0,72,8],[1,71,72]]
380,[[0,54,2],[1,53,8],[1,71,22],[1,77,24],[1,79,24]]
381,[[0,0,8],[1,79,72]]
382,[[0,0,8],[1,71,72]]
383,[[0,72,8],[1,79,72]]
384,[[0,0,2],[0,54,6],[1,53,6],[1,71,12],[1,77,18],[1,79,36]]
386,[[0,0,8],[0,54,18],[1,53,18],[1,71,36]]
387,[[0,0,8],[0,54,18],[1,71,54]]
388,[[1,53,4],[1,71,12],[1,77,32],[1,79,32]]
394,[[0,54,2],[1,53,2],[1,71,10],[1,77,30],[1,79,36]]
398,[[0,0,2],[0,54,6],[1,71,36],[1,79,36]]
399,[[0,0,8],[0,54,18],[1,71,54]]
400,[[0,0,8],[0,54,18],[1,53,54]]
401,[[0,0,2],[0,54,24],[1,71,54]]
402,[[0,54,4],[0,72,4],[1,53,6],[1,71,30],[1,77,36]]
406,[[0,0,8],[0,54,18],[1,71,54]]
407,[[0,0,8],[0,54,18],[1,53,54]]
408,[[0,0,8],[0,54,36],[1,53,36]]
