id,str
1,[1,4,20],25,1,0,25,1,24,24,625,24,25,[1,4,20],[],[[25,25]]
2,[1,4,20],25,1,0,25,1,4,24,225,24,25,[1,4,20],[[25,25,400]],[[5,20],[25,5]]
3,[1,4,20],25,1,1,5,2,4,4,65,4,25,[1,4,20],[[5,25,80],[25,5,80],[25,25,400]],[[1,20],[5,4],[25,1]]
4,[1,24,0],5,1,0,25,1,24,24,625,24,25,[1,24,0],[],[[25,25]]
5,[1,24,0],5,1,0,25,1,4,24,225,24,25,[1,4,20],[[5,5,400]],[[5,20],[25,5]]
6,[1,24,0],5,1,0,25,2,4,4,225,24,25,[1,8,16],[[5,5,400]],[[5,20],[25,5]]
7,[1,24,0],5,0,0,25,6,4,4,145,4,1,[1,24,0],[[5,5,480]],[[1,20],[25,5]]
8,[1,24,0],5,0,0,25,6,4,4,145,24,1,[1,24,0],[[5,5,480]],[[5,24],[25,1]]
9,[1,24,0],5,1,1,5,2,4,4,65,4,25,[1,8,16],[[5,5,560]],[[1,20],[5,4],[25,1]]
10,[1,24,0],5,1,1,9,4,0,0,81,8,25,[1,12,12],[[5,5,544]],[[1,16],[5,8],[25,1]]
11,[1,24,0],5,1,1,1,2,0,0,49,0,25,[1,4,20],[[5,5,576]],[[1,24],[25,1]]
1,[1,6,42],49,1,0,49,1,48,48,2401,48,49,[1,6,42],[],[[49,49]]
2,[1,6,42],49,1,0,49,1,6,48,637,48,49,[1,6,42],[[49,49,1764]],[[7,42],[49,7]]
3,[1,6,42],49,1,1,7,2,6,6,133,6,49,[1,6,42],[[7,49,252],[49,7,252],[49,49,1764]],[[1,42],[7,6],[49,1]]
4,[1,48,0],7,1,0,49,1,48,48,2401,48,49,[1,48,0],[],[[49,49]]
5,[1,48,0],7,1,0,49,1,6,48,637,48,49,[1,6,42],[[7,7,1764]],[[7,42],[49,7]]
6,[1,48,0],7,1,0,49,2,6,6,637,48,49,[1,12,36],[[7,7,1764]],[[7,42],[49,7]]
