id,str
9,1,1,10,4,0,[[0,4],[1,12]],[[1,1,1],[2,1,1],[4,2,2],[4,4,8],[8,2,4]];7,[2,3,2,0,0],8,2,4,0,0,1,1
10,1,7,8,0,0,[[0,8],[1,8]],[[1,1,1],[2,1,7],[4,1,8]];16,[16,0,0,0,0],4,16,1,0,1,1,1
11,1,11,4,0,0,[[1,16]],[[1,1,1],[2,1,3],[2,2,8],[4,2,4]];10,[4,6,0,0,0],4,4,2,0,0,1,1
12,1,3,12,0,0,[[1,16]],[[1,1,1],[2,1,3],[4,2,12]];10,[4,6,0,0,0],4,4,2,0,0,1,1
13,1,7,8,0,0,[[0,2],[1,14]],[[1,1,1],[2,1,1],[2,2,6],[4,1,2],[4,2,6]];10,[4,6,0,0,0],4,4,2,0,0,1,1
14,1,15,0,0,0,[[1,16]],[[1,1,1],[2,1,15]];16,[16,0,0,0,0],2,16,1,0,1,1,1
1,1,9,2,0,6,0,[[0,8],[1,10]],[[1,1,1],[2,9,9],[3,2,2],[9,2,6]];6,[1,4,0,0,1,0],18,1,9,0,0,0,1
2,1,1,2,2,6,6,[[0,16],[1,2]],[[1,1,1],[2,1,1],[3,1,2],[6,1,2],[9,1,6],[18,1,6]];18,[18,0,0,0,0,0],18,18,1,1,1,1,1
3,1,3,8,6,0,0,[[0,14],[1,4]],[[1,1,1],[2,3,3],[3,1,2],[3,2,6],[6,3,6]];9,[3,3,3,0,0,0],6,3,3,0,0,0,1
4,1,9,8,0,0,0,[[0,8],[1,10]],[[1,1,1],[2,9,9],[3,2,8]];6,[1,4,0,0,1,0],6,1,9,0,0,0,1
5,1,1,8,8,0,0,[[0,16],[1,2]],[[1,1,1],[2,1,1],[3,1,8],[6,1,8]];18,[18,0,0,0,0,0],6,18,1,0,1,1,1
1,1,1,10,4,4,0,[[0,18],[1,2]],[[1,1,1],[2,1,1],[4,5,10],[5,2,4],[10,2,4]];8,[2,4,0,2,0,0],20,2,5,0,0,0,1
2,1,1,2,4,4,8,[[0,18],[1,2]],[[1,1,1],[2,1,1],[4,1,2],[5,1,4],[10,1,4],[20,1,8]];20,[20,0,0,0,0,0],20,20,1,1,1,1,1
3,1,5,10,4,0,0,[[0,10],[1,10]],[[1,1,1],[2,5,5],[4,5,10],[5,4,4]];5,[1,0,1,3,0,0],20,1,5,0,0,0,1
4,1,11,0,4,4,0,[[0,8],[1,12]],[[1,1,1],[2,1,1],[2,5,10],[5,2,4],[10,2,4]];8,[2,4,0,2,0,0],10,2,5,0,0,0,1
5,1,3,0,4,12,0,[[0,16],[1,4]],[[1,1,1],[2,1,3],[5,1,4],[10,1,12]];20,[20,0,0,0,0,0],10,20,1,0,1,1,1
1,1,1,2,2,2,12,4,0,[[0,22],[1,2]],[[1,1,1],[2,1,1],[3,2,2],[4,1,2],[6,2,2],[8,3,12],[12,2,4]];12,[4,4,4,0,0,0,0,0],24,4,3,0,0,0,1
2,1,1,2,2,2,4,4,8,[[0,22],[1,2]],[[1,1,1],[2,1,1],[3,1,2],[4,1,2],[6,1,2],[8,1,4],[12,1,4],[24,1,8]];24,[24,0,0,0,0,0,0,0],24,24,1,1,1,1,1
3,1,1,8,6,8,0,0,0,[[0,16],[1,8]],[[1,1,1],[2,1,1],[3,4,8],[4,6,6],[6,4,8]];7,[2,0,0,4,1,0,0,0],12,2,8,0,0,0,1
4,1,1,2,14,2,0,4,0,[[0,8],[1,16]],[[1,1,1],[2,1,1],[3,2,2],[4,2,2],[4,6,12],[6,2,2],[12,2,4]];9,[2,5,0,0,2,0,0,0],12,2,6,0,0,0,1
5,1,7,2,8,2,0,4,0,[[0,16],[1,8]],[[1,1,1],[2,1,1],[2,3,6],[3,2,2],[4,1,2],[4,3,6],[6,2,2],[12,2,4]];12,[4,4,4,0,0,0,0,0],12,4,3,0,0,0,1
6,1,13,2,2,2,0,4,0,[[0,8],[1,16]],[[1,1,1],[2,1,1],[2,6,12],[3,2,2],[4,2,2],[6,2,2],[12,2,4]];9,[2,5,0,0,2,0,0,0],12,2,6,0,0,0,1
7,1,3,2,12,6,0,0,0,[[0,20],[1,4]],[[1,1,1],[2,1,3],[3,2,2],[4,3,12],[6,2,6]];12,[4,4,4,0,0,0,0,0],12,4,3,0,0,0,1
8,1,9,2,6,6,0,0,0,[[0,8],[1,16]],[[1,1,1],[2,1,1],[2,2,2],[2,6,6],[3,2,2],[4,6,6],[6,2,6]];9,[2,5,0,0,2,0,0,0],12,2,6,0,0,0,1
9,1,3,2,4,6,0,8,0,[[0,20],[1,4]],[[1,1,1],[2,1,3],[3,1,2],[4,1,4],[6,1,6],[12,1,8]];24,[24,0,0,0,0,0,0,0],12,24,1,0,1,1,1
10,1,5,2,2,10,0,4,0,[[0,16],[1,8]],[[1,1,1],[2,1,1],[2,2,4],[3,1,2],[4,2,2],[6,1,2],[6,2,8],[12,2,4]];15,[6,9,0,0,0,0,0,0],12,6,2,0,0,1,1
11,1,1,2,6,2,0,12,0,[[0,16],[1,8]],[[1,1,1],[2,1,1],[3,1,2],[4,2,6],[6,1,2],[12,2,12]];15,[6,9,0,0,0,0,0,0],12,6,2,0,0,1,1
12,1,9,8,6,0,0,0,0,[[0,8],[1,16]],[[1,1,1],[2,3,3],[2,6,6],[3,8,8],[4,6,6]];5,[1,0,1,0,2,1,0,0],12,1,12,0,0,0,1
13,1,7,8,0,8,0,0,0,[[0,16],[1,8]],[[1,1,1],[2,1,1],[2,3,6],[3,4,8],[6,4,8]];8,[2,0,2,4,0,0,0,0],6,2,4,0,0,0,1
14,1,15,2,0,6,0,0,0,[[0,8],[1,16]],[[1,1,1],[2,1,3],[2,3,12],[3,2,2],[6,2,6]];12,[4,4,4,0,0,0,0,0],6,4,3,0,0,0,1
15,1,7,2,0,14,0,0,0,[[0,16],[1,8]],[[1,1,1],[2,1,7],[3,1,2],[6,1,14]];24,[24,0,0,0,0,0,0,0],6,24,1,0,1,1,1
1,1,2,6,18,[[0,26],[1,1]],[[1,1,1],[3,1,2],[9,1,6],[27,1,18]];27,[27,0,0,0],27,27,1,1,1,1,1
2,1,8,18,0,[[0,26],[1,1]],[[1,1,1],[3,1,8],[9,1,18]];27,[27,0,0,0],9,27,1,0,1,1,1
3,1,26,0,0,[[0,26],[1,1]],[[1,1,1],[3,1,2],[3,3,24]];11,[3,8,0,0],3,3,3,0,0,1,1
4,1,8,18,0,[[0,26],[1,1]],[[1,1,1],[3,1,2],[3,3,6],[9,3,18]];11,[3,8,0,0],9,3,3,0,0,1,1
5,1,26,0,0,[[0,26],[1,1]],[[1,1,1],[3,1,26]];27,[27,0,0,0],3,27,1,0,1,1,1
1,1,3,2,4,0,12,8,0,[[0,26],[1,4]],[[1,1,1],[2,3,3],[3,2,2],[5,1,4],[10,3,12],[15,2,8]];15,[5,5,5,0,0,0,0,0],30,5,3,0,0,0,1
2,1,5,2,4,10,0,8,0,[[0,24],[1,6]],[[1,1,1],[2,5,5],[3,1,2],[5,2,4],[6,5,10],[15,2,8]];12,[3,6,0,3,0,0,0,0],30,3,5,0,0,0,1
3,1,15,2,4,0,0,8,0,[[0,14],[1,16]],[[1,1,1],[2,15,15],[3,2,2],[5,2,4],[15,2,8]];9,[1,7,0,0,0,0,1,0],30,1,15,0,0,0,1
4,1,1,2,4,2,4,8,8,[[0,28],[1,2]],[[1,1,1],[2,1,1],[3,1,2],[5,1,4],[6,1,2],[10,1,4],[15,1,8],[30,1,8]];30,[30,0,0,0,0,0,0,0],30,30,1,1,1,1,1
2,1,7,24,0,0,0,[[0,24],[1,8]],[[1,1,1],[2,1,7],[4,2,24]];20,[8,12,0,0,0,0],4,8,2,0,0,1,1
4,1,3,12,16,0,0,[[0,28],[1,4]],[[1,1,1],[2,1,3],[4,1,4],[4,2,8],[8,2,16]];20,[8,12,0,0,0,0],8,8,2,0,0,1,1
5,1,7,8,16,0,0,[[0,24],[1,8]],[[1,1,1],[2,1,3],[2,2,4],[4,1,4],[4,2,4],[8,2,16]];20,[8,12,0,0,0,0],8,8,2,0,0,1,1
8,1,3,12,16,0,0,[[0,16],[1,16]],[[1,1,1],[2,1,1],[2,2,2],[4,2,4],[4,4,8],[8,4,16]];11,[2,3,6,0,0,0],8,2,4,0,0,1,1
10,1,3,20,8,0,0,[[0,16],[1,16]],[[1,1,1],[2,1,3],[4,2,4],[4,4,16],[8,2,8]];14,[4,6,4,0,0,0],8,4,4,0,0,1,1
12,1,3,12,16,0,0,[[0,24],[1,8]],[[1,1,1],[2,1,3],[4,1,4],[4,2,8],[8,2,16]];20,[8,12,0,0,0,0],8,8,2,0,0,1,1
13,1,3,20,8,0,0,[[0,16],[1,16]],[[1,1,1],[2,1,3],[4,2,4],[4,4,16],[8,2,8]];14,[4,6,4,0,0,0],8,4,4,0,0,1,1
14,1,3,20,8,0,0,[[0,24],[1,8]],[[1,1,1],[2,1,3],[4,2,4],[4,4,16],[8,2,8]];14,[4,6,4,0,0,0],8,4,4,0,0,1,1
29,1,7,24,0,0,0,[[0,4],[1,28]],[[1,1,1],[2,1,3],[2,2,4],[4,2,8],[4,4,16]];14,[4,6,4,0,0,0],4,4,4,0,0,1,1
30,1,11,20,0,0,0,[[0,8],[1,24]],[[1,1,1],[2,1,3],[2,2,4],[2,4,4],[4,2,8],[4,4,12]];14,[4,6,4,0,0,0],4,4,4,0,0,1,1
31,1,11,20,0,0,0,[[0,8],[1,24]],[[1,1,1],[2,1,3],[2,4,8],[4,2,12],[4,4,8]];14,[4,6,4,0,0,0],4,4,4,0,0,1,1
32,1,3,28,0,0,0,[[0,8],[1,24]],[[1,1,1],[2,1,3],[4,2,12],[4,4,16]];14,[4,6,4,0,0,0],4,4,4,0,0,1,1
33,1,7,24,0,0,0,[[0,12],[1,20]],[[1,1,1],[2,1,3],[2,4,4],[4,2,12],[4,4,12]];14,[4,6,4,0,0,0],4,4,4,0,0,1,1
35,1,3,28,0,0,0,[[1,32]],[[1,1,1],[2,1,3],[4,2,12],[4,4,16]];14,[4,6,4,0,0,0],4,4,4,0,0,1,1
44,1,7,16,8,0,0,[[1,32]],[[1,1,1],[2,1,1],[2,2,2],[2,4,4],[4,2,4],[4,4,12],[8,4,8]];11,[2,3,6,0,0,0],8,2,4,0,0,1,1
50,1,11,20,0,0,0,[[1,32]],[[1,1,1],[2,1,1],[2,2,10],[4,2,20]];17,[2,15,0,0,0,0],4,2,2,0,0,1,1
1,1,1,2,18,2,6,0,6,0,[[0,34],[1,2]],[[1,1,1],[2,1,1],[3,2,2],[4,9,18],[6,2,2],[9,2,6],[18,2,6]];12,[2,8,0,0,0,2,0,0,0],36,2,9,0,0,0,1
2,1,1,2,2,2,6,4,6,12,[[0,34],[1,2]],[[1,1,1],[2,1,1],[3,1,2],[4,1,2],[6,1,2],[9,1,6],[12,1,4],[18,1,6],[36,1,12]];36,[36,0,0,0,0,0,0,0,0],36,36,1,1,1,1,1
3,1,3,2,0,6,24,0,0,0,[[0,32],[1,4]],[[1,1,1],[2,3,3],[3,1,2],[6,3,6],[9,4,24]];12,[3,0,3,6,0,0,0,0,0],18,3,4,0,0,0,1
4,1,19,2,0,2,6,0,6,0,[[0,16],[1,20]],[[1,1,1],[2,1,1],[2,9,18],[3,2,2],[6,2,2],[9,2,6],[18,2,6]];12,[2,8,0,0,0,2,0,0,0],18,2,9,0,0,0,1
5,1,3,2,0,6,6,0,18,0,[[0,32],[1,4]],[[1,1,1],[2,1,3],[3,1,2],[6,1,6],[9,1,6],[18,1,18]];36,[36,0,0,0,0,0,0,0,0],18,36,1,0,1,1,1
6,1,1,8,6,8,0,12,0,0,[[0,34],[1,2]],[[1,1,1],[2,1,1],[3,1,2],[3,2,6],[4,3,6],[6,1,2],[6,2,6],[12,3,12]];18,[6,6,6,0,0,0,0,0,0],12,6,3,0,0,0,1
7,1,1,8,18,8,0,0,0,0,[[0,34],[1,2]],[[1,1,1],[2,1,1],[3,2,8],[4,9,18],[6,2,8]];12,[2,8,0,0,0,2,0,0,0],12,2,9,0,0,0,1
8,1,1,8,2,8,0,16,0,0,[[0,34],[1,2]],[[1,1,1],[2,1,1],[3,1,8],[4,1,2],[6,1,8],[12,1,16]];36,[36,0,0,0,0,0,0,0,0],12,36,1,0,1,1,1
9,1,9,8,18,0,0,0,0,0,[[0,26],[1,10]],[[1,1,1],[2,9,9],[3,4,8],[4,9,18]];6,[1,0,0,2,0,3,0,0,0],12,1,9,0,0,0,1
10,1,15,8,0,12,0,0,0,0,[[0,20],[1,16]],[[1,1,1],[2,3,6],[2,9,9],[3,2,4],[3,4,4],[6,6,12]];9,[1,2,2,1,2,1,0,0,0],6,1,9,0,0,0,1
11,1,3,26,0,6,0,0,0,0,[[0,32],[1,4]],[[1,1,1],[2,3,3],[3,1,2],[3,4,24],[6,3,6]];12,[3,0,3,6,0,0,0,0,0],6,3,4,0,0,0,1
12,1,7,8,0,20,0,0,0,0,[[0,28],[1,8]],[[1,1,1],[2,1,1],[2,3,6],[3,1,2],[3,2,6],[6,1,2],[6,2,6],[6,3,12]];18,[6,6,6,0,0,0,0,0,0],6,6,3,0,0,0,1
13,1,19,8,0,8,0,0,0,0,[[0,16],[1,20]],[[1,1,1],[2,1,1],[2,9,18],[3,2,8],[6,2,8]];12,[2,8,0,0,0,2,0,0,0],6,2,9,0,0,0,1
14,1,3,8,0,24,0,0,0,0,[[0,32],[1,4]],[[1,1,1],[2,1,3],[3,1,8],[6,1,24]];36,[36,0,0,0,0,0,0,0,0],6,36,1,0,1,1,1
2,1,1,2,4,4,4,8,16,[[0,38],[1,2]],[[1,1,1],[2,1,1],[4,1,2],[5,1,4],[8,1,4],[10,1,4],[20,1,8],[40,1,16]];40,[40,0,0,0,0,0,0,0],40,40,1,1,1,1,1
5,1,11,12,4,0,4,8,0,[[0,28],[1,12]],[[1,1,1],[2,1,1],[2,5,10],[4,1,2],[4,5,10],[5,2,4],[10,2,4],[20,2,8]];16,[4,8,0,4,0,0,0,0],20,4,5,0,0,0,1
6,1,21,2,4,0,4,8,0,[[0,16],[1,24]],[[1,1,1],[2,1,1],[2,10,20],[4,2,2],[5,2,4],[10,2,4],[20,2,8]];13,[2,9,0,0,0,2,0,0],20,2,10,0,0,0,1
7,1,3,20,4,0,12,0,0,[[0,36],[1,4]],[[1,1,1],[2,1,3],[4,5,20],[5,2,4],[10,2,12]];16,[4,8,0,4,0,0,0,0],20,4,5,0,0,0,1
8,1,13,10,4,0,12,0,0,[[0,16],[1,24]],[[1,1,1],[2,1,1],[2,2,2],[2,10,10],[4,10,10],[5,2,4],[10,2,12]];13,[2,9,0,0,0,2,0,0],20,2,10,0,0,0,1
9,1,3,4,4,0,12,16,0,[[0,36],[1,4]],[[1,1,1],[2,1,3],[4,1,4],[5,1,4],[10,1,12],[20,1,16]];40,[40,0,0,0,0,0,0,0],20,40,1,0,1,1,1
10,1,5,2,4,0,20,8,0,[[0,32],[1,8]],[[1,1,1],[2,1,1],[2,2,4],[4,2,2],[5,1,4],[10,1,4],[10,2,16],[20,2,8]];25,[10,15,0,0,0,0,0,0],20,10,2,0,0,1,1
11,1,1,6,4,0,4,24,0,[[0,32],[1,8]],[[1,1,1],[2,1,1],[4,2,6],[5,1,4],[10,1,4],[20,2,24]];25,[10,15,0,0,0,0,0,0],20,10,2,0,0,1,1
12,1,11,20,4,0,4,0,0,[[0,20],[1,20]],[[1,1,1],[2,1,1],[2,5,10],[4,5,20],[5,4,4],[10,4,4]];10,[2,0,2,6,0,0,0,0],20,2,5,0,0,0,1
13,1,23,0,4,0,12,0,0,[[0,16],[1,24]],[[1,1,1],[2,1,3],[2,5,20],[5,2,4],[10,2,12]];16,[4,8,0,4,0,0,0,0],10,4,5,0,0,0,1
14,1,7,0,4,0,28,0,0,[[0,32],[1,8]],[[1,1,1],[2,1,7],[5,1,4],[10,1,28]];40,[40,0,0,0,0,0,0,0],10,40,1,0,1,1,1
2,1,1,2,2,2,4,4,8,8,16,[[0,46],[1,2]],[[1,1,1],[2,1,1],[3,1,2],[4,1,2],[6,1,2],[8,1,4],[12,1,4],[16,1,8],[24,1,8],[48,1,16]];48,[48,0,0,0,0,0,0,0,0,0],48,48,1,1,1,1,1
4,1,7,2,8,2,16,4,0,8,0,[[0,40],[1,8]],[[1,1,1],[2,1,1],[2,3,6],[3,2,2],[4,1,2],[4,3,6],[6,2,2],[8,1,4],[8,3,12],[12,2,4],[24,2,8]];24,[8,8,8,0,0,0,0,0,0,0],24,8,3,0,0,0,1
6,1,13,2,14,2,4,4,0,8,0,[[0,16],[1,32]],[[1,1,1],[2,1,1],[2,12,12],[3,2,2],[4,2,2],[4,12,12],[6,2,2],[8,2,4],[12,2,4],[24,2,8]];15,[2,11,0,0,0,0,2,0,0,0],24,2,12,0,0,0,1
7,1,25,2,2,2,4,4,0,8,0,[[0,20],[1,28]],[[1,1,1],[2,1,1],[2,12,24],[3,2,2],[4,2,2],[6,2,2],[8,2,4],[12,2,4],[24,2,8]];15,[2,11,0,0,0,0,2,0,0,0],24,2,12,0,0,0,1
8,1,1,2,26,2,4,4,0,8,0,[[0,20],[1,28]],[[1,1,1],[2,1,1],[3,2,2],[4,2,2],[4,12,24],[6,2,2],[8,2,4],[12,2,4],[24,2,8]];15,[2,11,0,0,0,0,2,0,0,0],24,2,12,0,0,0,1
11,1,3,2,28,6,0,8,0,0,0,[[0,44],[1,4]],[[1,1,1],[2,1,3],[3,2,2],[4,1,4],[4,3,24],[6,2,6],[12,2,8]];24,[8,8,8,0,0,0,0,0,0,0],12,8,3,0,0,0,1
13,1,3,2,28,6,0,8,0,0,0,[[0,40],[1,8]],[[1,1,1],[2,1,3],[3,2,2],[4,2,4],[4,6,24],[6,2,6],[12,2,8]];18,[4,10,0,0,4,0,0,0,0,0],12,4,6,0,0,0,1
14,1,15,2,16,6,0,8,0,0,0,[[0,32],[1,16]],[[1,1,1],[2,1,3],[2,6,12],[3,2,2],[4,2,4],[4,6,12],[6,2,6],[12,2,8]];18,[4,10,0,0,4,0,0,0,0,0],12,4,6,0,0,0,1
17,1,13,2,6,2,12,12,0,0,0,[[0,16],[1,32]],[[1,1,1],[2,1,1],[2,12,12],[3,2,2],[4,2,2],[4,4,4],[6,2,2],[8,6,12],[12,4,12]];12,[2,3,0,4,2,0,1,0,0,0],24,2,12,0,0,0,1
20,1,3,2,12,6,0,24,0,0,0,[[0,44],[1,4]],[[1,1,1],[2,1,3],[3,1,2],[4,1,12],[6,1,6],[12,1,24]];48,[48,0,0,0,0,0,0,0,0,0],12,48,1,0,1,1,1
22,1,3,2,12,6,0,24,0,0,0,[[0,40],[1,8]],[[1,1,1],[2,1,3],[3,1,2],[4,2,12],[6,1,6],[12,2,24]];30,[12,18,0,0,0,0,0,0,0,0],12,12,2,0,0,1,1
23,1,3,2,4,6,8,8,0,16,0,[[0,44],[1,4]],[[1,1,1],[2,1,3],[3,1,2],[4,1,4],[6,1,6],[8,1,8],[12,1,8],[24,1,16]];48,[48,0,0,0,0,0,0,0,0,0],24,48,1,0,1,1,1
24,1,3,2,4,6,8,8,0,16,0,[[0,42],[1,6]],[[1,1,1],[2,1,1],[2,2,2],[3,1,2],[4,1,2],[4,2,2],[6,1,2],[6,2,4],[8,2,8],[12,1,4],[12,2,4],[24,2,16]];30,[12,18,0,0,0,0,0,0,0,0],24,12,2,0,0,1,1
28,1,1,8,18,8,12,0,0,0,0,[[0,28],[1,20]],[[1,1,1],[2,1,1],[3,8,8],[4,6,6],[4,12,12],[6,8,8],[8,6,12]];8,[2,0,0,0,3,2,1,0,0,0],24,2,24,0,0,0,1
29,1,13,8,6,8,12,0,0,0,0,[[0,16],[1,32]],[[1,1,1],[2,1,1],[2,12,12],[3,8,8],[4,6,6],[6,8,8],[8,6,12]];8,[2,0,0,0,3,2,1,0,0,0],24,2,24,0,0,0,1
30,1,7,8,24,8,0,0,0,0,0,[[0,40],[1,8]],[[1,1,1],[2,1,1],[2,3,6],[3,8,8],[4,6,24],[6,8,8]];10,[2,0,2,0,4,2,0,0,0,0],12,2,12,0,0,0,1
31,1,7,8,8,8,0,16,0,0,0,[[0,40],[1,8]],[[1,1,1],[2,1,1],[2,3,6],[3,4,8],[4,1,2],[4,3,6],[6,4,8],[12,4,16]];16,[4,0,4,8,0,0,0,0,0,0],12,4,4,0,0,0,1
32,1,3,8,12,24,0,0,0,0,0,[[0,32],[1,16]],[[1,1,1],[2,1,3],[3,4,8],[4,6,12],[6,4,24]];14,[4,0,0,8,2,0,0,0,0,0],12,4,8,0,0,0,1
35,1,15,2,16,6,0,8,0,0,0,[[0,32],[1,16]],[[1,1,1],[2,1,3],[2,3,12],[3,2,2],[4,1,4],[4,3,12],[6,2,6],[12,2,8]];24,[8,8,8,0,0,0,0,0,0,0],12,8,3,0,0,0,1
36,1,27,2,4,6,0,8,0,0,0,[[0,16],[1,32]],[[1,1,1],[2,1,3],[2,6,24],[3,2,2],[4,2,4],[6,2,6],[12,2,8]];18,[4,10,0,0,4,0,0,0,0,0],12,4,6,0,0,0,1
38,1,23,2,8,10,0,4,0,0,0,[[0,16],[1,32]],[[1,1,1],[2,1,1],[2,2,4],[2,3,6],[2,6,12],[3,2,2],[4,2,2],[4,6,6],[6,2,2],[6,4,8],[12,4,4]];15,[2,5,2,3,3,0,0,0,0,0],12,2,6,0,0,0,1
40,1,7,2,24,2,0,12,0,0,0,[[0,16],[1,32]],[[1,1,1],[2,1,1],[2,3,6],[3,2,2],[4,2,6],[4,6,18],[6,2,2],[12,4,12]];15,[2,5,2,3,3,0,0,0,0,0],12,2,6,0,0,0,1
42,1,7,2,24,14,0,0,0,0,0,[[0,40],[1,8]],[[1,1,1],[2,1,7],[3,2,2],[4,3,24],[6,2,14]];24,[8,8,8,0,0,0,0,0,0,0],12,8,3,0,0,0,1
44,1,7,2,8,14,0,16,0,0,0,[[0,40],[1,8]],[[1,1,1],[2,1,7],[3,1,2],[4,1,8],[6,1,14],[12,1,16]];48,[48,0,0,0,0,0,0,0,0,0],12,48,1,0,1,1,1
45,1,11,2,4,22,0,8,0,0,0,[[0,32],[1,16]],[[1,1,1],[2,1,3],[2,2,8],[3,1,2],[4,2,4],[6,1,6],[6,2,16],[12,2,8]];30,[12,18,0,0,0,0,0,0,0,0],12,12,2,0,0,1,1
46,1,3,2,12,6,0,24,0,0,0,[[0,32],[1,16]],[[1,1,1],[2,1,3],[3,1,2],[4,2,12],[6,1,6],[12,2,24]];30,[12,18,0,0,0,0,0,0,0,0],12,12,2,0,0,1,1
47,1,7,2,8,14,0,16,0,0,0,[[0,34],[1,14]],[[1,1,1],[2,1,1],[2,2,6],[3,1,2],[4,1,2],[4,2,6],[6,1,2],[6,2,12],[12,1,4],[12,2,12]];30,[12,18,0,0,0,0,0,0,0,0],12,12,2,0,0,1,1
48,1,19,8,12,8,0,0,0,0,0,[[0,16],[1,32]],[[1,1,1],[2,1,1],[2,3,6],[2,6,12],[3,8,8],[4,6,12],[6,8,8]];10,[2,0,2,0,4,2,0,0,0,0],12,2,12,0,0,0,1
49,1,15,8,0,24,0,0,0,0,0,[[0,32],[1,16]],[[1,1,1],[2,1,3],[2,3,12],[3,4,8],[6,4,24]];16,[4,0,4,8,0,0,0,0,0,0],6,4,4,0,0,0,1
51,1,31,2,0,14,0,0,0,0,0,[[0,16],[1,32]],[[1,1,1],[2,1,7],[2,3,24],[3,2,2],[6,2,14]];24,[8,8,8,0,0,0,0,0,0,0],6,8,3,0,0,0,1
52,1,15,2,0,30,0,0,0,0,0,[[0,32],[1,16]],[[1,1,1],[2,1,15],[3,1,2],[6,1,30]];48,[48,0,0,0,0,0,0,0,0,0],6,48,1,0,1,1,1
