id,str
7,0
8,2
9,3
10,3
11,3
12,3
13,3
14,3
15,0
16,0
17,3
18,0
19,5
20,5
21,5
22,5
23,4
24,0
25,5
26,0
27,5
28,0
30,3
32,3
33,5
34,3
35,3
36,0
37,3
38,3
