id,str
7,[[3,1],[9,3],[9,4],[27,3],[27,16]]
11,[[3,1],[9,3],[9,4],[27,3],[27,16]]
20,[[3,1],[9,3],[9,4],[27,3],[27,16]]
23,[[3,1],[9,3],[9,4],[27,3],[27,16]]
33,[[3,1],[9,3],[9,5],[27,3],[27,54]]
36,[[3,1],[9,3],[9,4],[27,16],[27,23]]
37,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
38,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
39,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
40,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
41,[[3,1],[9,1],[9,4],[27,5],[27,23]]
43,[[3,1],[9,1],[9,4],[27,5],[27,23]]
44,[[3,1],[9,1],[9,4],[27,5],[27,23]]
46,[[3,1],[9,1],[9,4],[27,5],[27,23]]
47,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
48,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
49,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
50,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
51,[[3,1],[9,3],[9,4],[27,16],[27,23]]
52,[[3,1],[9,3],[9,4],[27,16],[27,23]]
53,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
54,[[3,1],[9,1],[9,4],[27,5],[27,23]]
56,[[3,1],[9,1],[9,4],[27,5],[27,23]]
57,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
58,[[3,1],[9,1],[9,4],[27,5],[27,23]]
59,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
60,[[3,1],[9,1],[9,4],[27,5],[27,23]]
61,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
62,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
63,[[3,1],[9,3],[9,4],[27,16],[27,23]]
64,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
65,[[3,1],[9,3],[9,4],[27,16],[27,23]]
67,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16]]
68,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
69,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
70,[[3,1],[9,3],[9,4],[27,16],[27,23]]
71,[[3,1],[9,3],[9,4],[27,16],[27,23]]
72,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
73,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
74,[[3,1],[9,3],[9,4],[27,16],[27,23]]
75,[[3,1],[9,3],[9,4],[27,16],[27,23]]
76,[[3,1],[9,3],[9,4],[27,16],[27,23]]
77,[[3,1],[9,1],[9,4],[27,5],[27,23]]
78,[[3,1],[9,4],[27,23]]
79,[[3,1],[9,4],[27,23]]
80,[[3,1],[9,1],[9,4],[27,5],[27,23]]
82,[[3,1],[9,1],[9,4],[27,5],[27,23]]
83,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
84,[[3,1],[9,1],[9,4],[27,5],[27,23]]
85,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
86,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16],[27,23]]
87,[[3,1],[9,1],[9,4],[27,5],[27,23]]
90,[[3,1],[9,3],[9,4],[27,16],[27,23]]
92,[[3,1],[9,1],[9,3],[9,4],[27,5],[27,16]]
95,[[3,1],[9,1],[9,4],[27,5],[27,23]]
