id,str
1,[]
2,[16,16,16,16,32,32,48]
3,[8,8,8,8,8,8,8,8,16,16,16,16,24,24,32]
4,[32,32,64]
5,[64]
6,[4,4,4,4,8,8,12,12,12,12,12,20,24,24,36]
7,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,32]
8,[32,32,64]
9,[64]
10,[32,32,64]
11,[16,16,16,16,32,32,48]
12,[]
13,[64]
14,[8,8,16,24,24,32,48]
15,[16,48,48]
16,[96]
17,[32,32,64]
18,[64]
19,[32,32,64]
20,[8,8,8,8,8,8,8,8,8,8,8,8,24,24,40]
21,[64]
22,[64]
23,[8,8,8,8,8,8,8,8,8,8,8,8,24,24,40]
24,[32,32,64]
25,[32,32,64]
26,[96]
27,[32,32,64]
28,[64]
29,[64]
30,[32,32,80]
31,[96]
32,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,40]
33,[96]
34,[32,32,80]
67,[32,32,32]
68,[32,32,32]
69,[32,32,32]
70,[48,48,48]
71,[96]
72,[16,48,48]
73,[96]
74,[32,32,64]
75,[16,48,48]
76,[16,48,48]
77,[16,48,48]
78,[16,48,48]
79,[16,48,48]
80,[32,32,64]
81,[32,32,32]
82,[64]
83,[64]
84,[96]
85,[32,32,32]
86,[16,48,48]
87,[16,48,48]
88,[16,48,48]
89,[16,48,48]
90,[32,32,64]
91,[32,32,64]
92,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,40]
93,[48,48,48]
94,[48,48,48]
95,[32,32,64]
96,[64]
97,[64]
98,[32,32,64]
99,[48,48,48]
100,[96]
101,[8,8,8,8,8,8,8,8,8,8,8,8,24,24,24]
102,[8,8,8,8,8,8,8,8,8,8,8,8,24,24,24]
103,[16,48,48]
104,[4,4,4,4,8,8,8,8,16,16,16,16,16,32,32]
105,[8,8,8,8,8,8,8,8,16,16,16,16,24,24,32]
106,[12,12,12,12,12,12,12,12,12,12,12,12,24,24,24]
107,[]
108,[32,32,32]
109,[16,16,16,16,32,32,48]
110,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,40]
111,[32,32,64]
112,[32,32,64]
113,[8,8,16,24,24,32,48]
118,[112]
119,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,32]
120,[32,32,64]
121,[32,32,80]
122,[32,32,80]
123,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,40]
124,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,40]
125,[112]
126,[96]
127,[96]
128,[48,48,48]
129,[32,32,64]
130,[64]
131,[96]
132,[96]
133,[96]
134,[32,32,64]
135,[96]
136,[32,32,80]
137,[96]
138,[112]
139,[112]
140,[112]
141,[112]
142,[112]
143,[96]
144,[96]
145,[112]
146,[112]
147,[48,48,48]
148,[48,48,48]
149,[48,48,48]
150,[16,48,48]
151,[32,32,64]
152,[64]
153,[32,32,64]
154,[16,48,48]
155,[16,48,48]
156,[96]
157,[16,48,48]
158,[32,32,64]
159,[32,32,64]
160,[16,48,48]
161,[16,48,48]
162,[32,32,64]
163,[32,32,64]
164,[32,32,32]
165,[16,48,48]
166,[32,32,32]
167,[16,48,48]
168,[16,48,48]
169,[8,8,8,8,8,8,8,8,16,16,16,16,48]
170,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,32]
171,[96]
172,[96]
173,[112]
174,[8,8,8,8,8,8,8,8,8,8,8,8,24,24,40]
175,[96]
176,[112]
177,[8,8,8,8,8,8,8,8,8,8,8,8,24,24,40]
178,[8,8,8,8,8,8,8,8,8,8,8,8,8,8,40]
179,[8,8,8,8,8,8,8,8,16,16,16,16,24,24,32]
180,[96]
181,[32,32,80]
182,[112]
183,[32,32,64]
184,[16,48,48]
185,[32,32,32]
186,[16,48,48]
187,[32,32,32]
188,[16,48,48]
189,[16,48,48]
190,[16,48,48]
191,[4,4,4,4,8,8,12,12,12,12,16,16,16,24,32]
192,[4,4,4,4,8,8,12,12,12,12,16,16,16,24,32]
193,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,32]
194,[16,48,48]
195,[16,48,48]
196,[96]
197,[96]
198,[8,8,8,8,8,8,8,8,8,8,8,8,8,8,40]
199,[96]
200,[64]
201,[8,8,8,8,8,8,8,8,16,16,16,16,32]
202,[32,32,64]
203,[16,16,16,16,16,16,48]
204,[16,16,16,16,16,16,48]
205,[8,8,8,8,8,8,8,8,16,16,16,16,16,16,16]
206,[]
207,[64]
208,[64]
209,[32,32,32]
210,[32,32,64]
211,[48,48,48]
212,[64]
213,[16,48,48]
214,[16,48,48]
215,[8,8,8,24,24,24,40]
216,[8,8,16,24,24,32,48]
217,[4,12,12,12,36,36,36]
218,[12,12,12,28,36,36,36]
219,[32,32,64]
220,[8,8,16,24,24,32,48]
221,[8,8,16,24,24,32,48]
222,[4,4,4,4,4,4,8,8,8,16,16,16,20,20,40]
223,[4,4,4,4,4,4,8,8,8,16,16,16,20,20,40]
224,[16,48,48]
225,[4,4,4,4,8,8,8,8,16,16,16,16,16,32,32]
226,[2,2,4,6,6,6,6,8,12,12,18,18,24,24,36]
227,[6,6,6,6,6,6,12,12,12,14,14,24,24,24,28]
228,[96]
229,[16,16,16,16,32,32,48]
230,[64]
231,[64]
232,[64]
233,[64]
